chapter,verse,text
1,11,ΩΦΘΗ ΔΕ ΑΥΤΩΙ ΑΓΓΕΛΟΣ ΚΥΡΙΟΥ ΕΣΤΩΣ ΕΚ ΔΕΞΙΩΝ ΤΟΥ ΘΥΣΙΑΣΤΗΡΙΟΥ ΤΟΥ ΘΥΜΙΑΜΑΤΟΣ
1,12,ΚΑΙ ΕΤΑΡΑΧΘΗ ΖΑΧΑΡΙΑΣ ΙΔΩΝ ΚΑΙ ΦΟΒΟΣ ΕΠΕΠΕΣΕΝ ΕΠΙ ΑΥΤΟΝ
1,13,ΕΙΠΕΝ ΔΕ ΠΡΟΣ ΑΥΤΟΝ Ο ΑΓΓΕΛΟΣ ΜΗ ΦΟΒΟΥ ΖΑΧΑΡΙΑ ΔΙΟΤΙ ΕΙΣΗΚΟΥΣΘΗ Η ΔΕΗΣΙΣ ΣΟΥ ΚΑΙ Η ΓΥΝΗ ΣΟΥ ΕΛΕΙΣΑΒΕΤ ΓΕΝΝΗΣΕΙ ΥΙΟΝ ΣΟΙ ΚΑΙ ΚΑΛΕΣΕΙΣ ΤΟ ΟΝΟΜΑ ΑΥΤΟΥ ΙΩΑΝΝΗΝ
1,14,ΚΑΙ ΕΣΤΑΙ ΧΑΡΑ ΣΟΙ ΚΑΙ ΑΓΑΛΛΙΑΣΙΣ ΚΑΙ ΠΟΛΛΟΙ ΕΠΙ ΤΗΙ ΓΕΝΕΣΕΙ ΑΥΤΟΥ ΧΑΡΗΣΟΝΤΑΙ
1,15,ΕΣΤΑΙ ΓΑΡ ΜΕΓΑΣ ΕΝΩΠΙΟΝ ΤΟΥ ΚΥΡΙΟΥ ΚΑΙ ΟΙΝΟΝ ΚΑΙ ΣΙΚΕΡΑ ΟΥ ΜΗ ΠΙΗΙ ΚΑΙ ΠΝΕΥΜΑΤΟΣ ΑΓΙΟΥ ΠΛΗΣΘΗΣΕΤΑΙ ΕΤΙ ΕΚ ΚΟΙΛΙΑΣ ΜΗΤΡΟΣ ΑΥΤΟΥ
1,16,ΚΑΙ ΠΟΛΛΟΥΣ ΤΩΝ ΥΙΩΝ ΙΣΡΑΗΛ ΕΠΙΣΤΡΕΨΕΙ ΕΠΙ ΚΥΡΙΟΝ ΤΟΝ ΘΕΟΝ ΑΥΤΩΝ
1,17,ΚΑΙ ΑΥΤΟΣ ΠΡΟΕΛΕΥΣΕΤΑΙ ΕΝΩΠΙΟΝ ΑΥΤΟΥ ΕΝ ΠΝΕΥΜΑΤΙ ΚΑΙ ΔΥΝΑΜΕΙ ΗΛΕΙΑ ΕΠΙΣΤΡΕΨΑΙ ΚΑΡΔΙΑΣ ΠΑΤΕΡΩΝ ΕΠΙ ΤΕΚΝΑ ΚΑΙ ΑΠΕΙΘΕΙΣ ΕΝ ΦΡΟΝΗΣΕΙ ΔΙΚΑΙΩΝ ΕΤΟΙΜΑΣΑΙ ΚΥΡΙΩΙ ΛΑΟΝ ΚΑΤΕΣΚΕΥΑΣΜΕΝΟΝ
1,18,ΚΑΙ ΕΙΠΕΝ ΖΑΧΑΡΙΑΣ ΠΡΟΣ ΤΟΝ ΑΓΓΕΛΟΝ ΚΑΤΑ ΤΙ ΓΝΩΣΟΜΑΙ ΤΟΥΤΟ ΕΓΩ ΓΑΡ ΕΙΜΙ ΠΡΕΣΒΥΤΗΣ ΚΑΙ Η ΓΥΝΗ ΜΟΥ ΠΡΟΒΕΒΗΚΥΙΑ ΕΝ ΤΑΙΣ ΗΜΕΡΑΙΣ ΑΥΤΗΣ
1,19,ΚΑΙ ΑΠΟΚΡΙΘΕΙΣ Ο ΑΓΓΕΛΟΣ ΕΙΠΕΝ ΑΥΤΩΙ ΕΓΩ ΕΙΜΙ ΓΑΒΡΙΗΛ Ο ΠΑΡΕΣΤΗΚΩΣ ΕΝΩΠΙΟΝ ΤΟΥ ΘΕΟΥ ΚΑΙ ΑΠΕΣΤΑΛΗΝ ΛΑΛΗΣΑΙ ΠΡΟΣ ΣΕ ΚΑΙ ΕΥΑΓΓΕΛΙΣΑΣΘΑΙ ΣΟΙ ΤΑΥΤΑ
1,20,ΚΑΙ ΙΔΟΥ ΕΣΗΙ ΣΙΩΠΩΝ ΚΑΙ ΜΗ ΔΥΝΑΜΕΝΟΣ ΛΑΛΗΣΑΙ ΑΧΡΙ ΗΣ ΗΜΕΡΑΣ ΓΕΝΗΤΑΙ ΤΑΥΤΑ ΑΝΤΙ ΩΝ ΟΥΚ ΕΠΙΣΤΕΥΣΑΣ ΤΟΙΣ ΛΟΓΟΙΣ ΜΟΥ ΟΙΤΙΝΕΣ ΠΛΗΡΩΘΗΣΟΝΤΑΙ ΕΙΣ ΤΟΝ ΚΑΙΡΟΝ ΑΥΤΩΝ
1,21,ΚΑΙ ΗΝ Ο ΛΑΟΣ ΠΡΟΣΔΟΚΩΝ ΤΟΝ ΖΑΧΑΡΙΑΝ ΚΑΙ ΕΘΑΥΜΑΖΟΝ ΕΝ ΤΩΙ ΧΡΟΝΙΖΕΙΝ ΑΥΤΟΝ ΕΝ ΤΩΙ ΝΑΩΙ
1,22,ΕΞΕΛΘΩΝ ΔΕ ΟΥΚ ΕΔΥΝΑΤΟ ΛΑΛΗΣΑΙ ΑΥΤΟΙΣ ΚΑΙ ΕΠΕΓΝΩΣΑΝ ΟΤΙ ΟΠΤΑΣΙΑΝ ΕΩΡΑΚΕΝ ΕΝ ΤΩΙ ΝΑΩΙ ΚΑΙ ΑΥΤΟΣ ΗΝ ΔΙΑΝΕΥΩΝ ΑΥΤΟΙΣ ΚΑΙ ΔΙΕΜΕΝΕΝ ΚΩΦΟΣ
1,23,ΚΑΙ ΕΓΕΝΕΤΟ ΩΣ ΕΠΛΗΣΘΗΣΑΝ ΑΙ ΗΜΕΡΑΙ ΤΗΣ ΛΕΙΤΟΥΡΓΙΑΣ ΑΥΤΟΥ ΑΠΗΛΘΕΝ ΕΙΣ ΤΟΝ ΟΙΚΟΝ ΑΥΤΟΥ
1,24,ΜΕΤΑ ΔΕ ΤΑΥΤΑΣ ΤΑΣ ΗΜΕΡΑΣ ΣΥΝΕΛΑΒΕΝ ΕΛΕΙΣΑΒΕΤ Η ΓΥΝΗ ΑΥΤΟΥ ΚΑΙ ΠΕΡΙΕΚΡΥΒΕΝ ΕΑΥΤΗΝ ΜΗΝΑΣ ΠΕΝΤΕ ΛΕΓΟΥΣΑ
1,25,ΟΤΙ ΟΥΤΩΣ ΜΟΙ ΠΕΠΟΙΗΚΕΝ ΚΥΡΙΟΣ ΕΝ ΗΜΕΡΑΙΣ ΑΙΣ ΕΠΕΙΔΕΝ ΑΦΕΛΕΙΝ ΟΝΕΙΔΟΣ ΜΟΥ ΕΝ ΑΝΘΡΩΠΟΙΣ
1,26,ΕΝ ΔΕ ΤΩΙ ΜΗΝΙ ΤΩΙ ΕΚΤΩΙ ΑΠΕΣΤΑΛΗ Ο ΑΓΓΕΛΟΣ ΓΑΒΡΙΗΛ ΑΠΟ ΤΟΥ ΘΕΟΥ ΕΙΣ ΠΟΛΙΝ ΤΗΣ ΓΑΛΙΛΑΙΑΣ ΗΙ ΟΝΟΜΑ ΝΑΖΑΡΕΤ
1,27,ΠΡΟΣ ΠΑΡΘΕΝΟΝ ΕΜΝΗΣΤΕΥΜΕΝΗΝ ΑΝΔΡΙ ΩΙ ΟΝΟΜΑ ΙΩΣΗΦ ΕΞ ΟΙΚΟΥ ΔΑΥΕΙΔ ΚΑΙ ΤΟ ΟΝΟΜΑ ΤΗΣ ΠΑΡΘΕΝΟΥ ΜΑΡΙΑΜ
1,28,ΚΑΙ ΕΙΣΕΛΘΩΝ ΠΡΟΣ ΑΥΤΗΝ Ο ΑΓΓΕΛΟΣ ΕΙΠΕΝ ΧΑΙΡΕ ΚΕΧΑΡΙΤΩΜΕΝΗ Ο ΚΥΡΙΟΣ ΜΕΤΑ ΣΟΥ
1,29,Η ΔΕ ΕΠΙ ΤΩΙ ΛΟΓΩΙ ΔΙΕΤΑΡΑΧΘΗ ΚΑΙ ΔΙΕΛΟΓΙΖΕΤΟ ΠΟΤΑΠΟΣ ΕΙΗ Ο ΑΣΠΑΣΜΟΣ ΟΥΤΟΣ
1,30,ΚΑΙ ΕΙΠΕΝ Ο ΑΓΓΕΛΟΣ ΑΥΤΗΙ ΜΗ ΦΟΒΟΥ ΜΑΡΙΑΜ ΕΥΡΕΣ ΓΑΡ ΧΑΡΙΝ ΠΑΡΑ ΤΩΙ ΘΕΩΙ
1,31,ΚΑΙ ΙΔΟΥ ΣΥΝΛΗΜΨΗΙ ΕΝ ΓΑΣΤΡΙ ΚΑΙ ΤΕΞΗΙ ΥΙΟΝ ΚΑΙ ΚΑΛΕΣΕΙΣ ΤΟ ΟΝΟΜΑ ΑΥΤΟΥ ΙΗΣΟΥΝ
1,32,ΟΥΤΟΣ ΕΣΤΑΙ ΜΕΓΑΣ ΚΑΙ ΥΙΟΣ ΥΨΙΣΤΟΥ ΚΛΗΘΗΣΕΤΑΙ ΚΑΙ ΔΩΣΕΙ ΑΥΤΩΙ ΚΥΡΙΟΣ Ο ΘΕΟΣ ΤΟΝ ΘΡΟΝΟΝ ΔΑΥΕΙΔ ΤΟΥ ΠΑΤΡΟΣ ΑΥΤΟΥ
1,33,ΚΑΙ ΒΑΣΙΛΕΥΣΕΙ ΕΠΙ ΤΟΝ ΟΙΚΟΝ ΙΑΚΩΒ ΕΙΣ ΤΟΥΣ ΑΙΩΝΑΣ ΚΑΙ ΤΗΣ ΒΑΣΙΛΕΙΑΣ ΑΥΤΟΥ ΟΥΚ ΕΣΤΑΙ ΤΕΛΟΣ
1,34,ΕΙΠΕΝ ΔΕ ΜΑΡΙΑΜ ΠΡΟΣ ΤΟΝ ΑΓΓΕΛΟΝ ΠΩΣ ΕΣΤΑΙ ΤΟΥΤΟ ΕΠΕΙ ΑΝΔΡΑ ΟΥ ΓΙΝΩΣΚΩ
1,35,ΚΑΙ ΑΠΟΚΡΙΘΕΙΣ Ο ΑΓΓΕΛΟΣ ΕΙΠΕΝ ΑΥΤΗΙ ΠΝΕΥΜΑ ΑΓΙΟΝ ΕΠΕΛΕΥΣΕΤΑΙ ΕΠΙ ΣΕ ΚΑΙ ΔΥΝΑΜΙΣ ΥΨΙΣΤΟΥ ΕΠΙΣΚΙΑΣΕΙ ΣΟΙ ΔΙΟ ΚΑΙ ΤΟ ΓΕΝΝΩΜΕΝΟΝ ΑΓΙΟΝ ΚΛΗΘΗΣΕΤΑΙ ΥΙΟΣ ΘΕΟΥ
1,36,ΚΑΙ ΙΔΟΥ ΕΛΕΙΣΑΒΕΤ Η ΣΥΓΓΕΝΙΣ ΣΟΥ ΚΑΙ ΑΥΤΗ ΣΥΝΕΙΛΗΦΕΝ ΥΙΟΝ ΕΝ ΓΗΡΕΙ ΑΥΤΗΣ ΚΑΙ ΟΥΤΟΣ ΜΗΝ ΕΚΤΟΣ ΕΣΤΙΝ ΑΥΤΗΙ ΤΗΙ ΚΑΛΟΥΜΕΝΗΙ ΣΤΕΙΡΑΙ
1,37,ΟΤΙ ΟΥΚ ΑΔΥΝΑΤΗΣΕΙ ΠΑΡΑ ΤΟΥ ΘΕΟΥ ΠΑΝ ΡΗΜΑ
1,38,ΕΙΠΕΝ ΔΕ ΜΑΡΙΑΜ ΙΔΟΥ Η ΔΟΥΛΗ ΚΥΡΙΟΥ ΓΕΝΟΙΤΟ ΜΟΙ ΚΑΤΑ ΤΟ ΡΗΜΑ ΣΟΥ ΚΑΙ ΑΠΗΛΘΕΝ ΑΠΟ ΑΥΤΗΣ Ο ΑΓΓΕΛΟΣ
1,39,ΑΝΑΣΤΑΣΑ ΔΕ ΜΑΡΙΑΜ ΕΝ ΤΑΙΣ ΗΜΕΡΑΙΣ ΤΑΥΤΑΙΣ ΕΠΟΡΕΥΘΗ ΕΙΣ ΤΗΝ ΟΡΙΝΗΝ ΜΕΤΑ ΣΠΟΥΔΗΣ ΕΙΣ ΠΟΛΙΝ ΙΟΥΔΑ
1,40,ΚΑΙ ΕΙΣΗΛΘΕΝ ΕΙΣ ΤΟΝ ΟΙΚΟΝ ΖΑΧΑΡΙΟΥ ΚΑΙ ΗΣΠΑΣΑΤΟ ΤΗΝ ΕΛΕΙΣΑΒΕΤ
1,41,ΚΑΙ ΕΓΕΝΕΤΟ ΩΣ ΗΚΟΥΣΕΝ ΤΟΝ ΑΣΠΑΣΜΟΝ ΤΗΣ ΜΑΡΙΑΣ Η ΕΛΕΙΣΑΒΕΤ ΕΣΚΙΡΤΗΣΕΝ ΤΟ ΒΡΕΦΟΣ ΕΝ ΤΗΙ ΚΟΙΛΙΑΙ ΑΥΤΗΣ ΚΑΙ ΕΠΛΗΣΘΗ ΠΝΕΥΜΑΤΟΣ ΑΓΙΟΥ Η ΕΛΕΙΣΑΒΕΤ
1,42,ΚΑΙ ΑΝΕΦΩΝΗΣΕΝ ΦΩΝΗΙ ΜΕΓΑΛΗΙ ΚΑΙ ΕΙΠΕΝ ΕΥΛΟΓΗΜΕΝΗ ΣΥ ΕΝ ΓΥΝΑΙΞΙΝ ΚΑΙ ΕΥΛΟΓΗΜΕΝΟΣ Ο ΚΑΡΠΟΣ ΤΗΣ ΚΟΙΛΙΑΣ ΣΟΥ
1,43,ΚΑΙ ΠΟΘΕΝ ΜΟΙ ΤΟΥΤΟ ΙΝΑ ΕΛΘΗΙ Η ΜΗΤΗΡ ΤΟΥ ΚΥΡΙΟΥ ΜΟΥ ΠΡΟΣ ΕΜΕ
1,44,ΙΔΟΥ ΓΑΡ ΩΣ ΕΓΕΝΕΤΟ Η ΦΩΝΗ ΤΟΥ ΑΣΠΑΣΜΟΥ ΣΟΥ ΕΙΣ ΤΑ ΩΤΑ ΜΟΥ ΕΣΚΙΡΤΗΣΕΝ ΕΝ ΑΓΑΛΛΙΑΣΕΙ ΤΟ ΒΡΕΦΟΣ ΕΝ ΤΗΙ ΚΟΙΛΙΑΙ ΜΟΥ
1,45,ΚΑΙ ΜΑΚΑΡΙΑ Η ΠΙΣΤΕΥΣΑΣΑ ΟΤΙ ΕΣΤΑΙ ΤΕΛΕΙΩΣΙΣ ΤΟΙΣ ΛΕΛΑΛΗΜΕΝΟΙΣ ΑΥΤΗΙ ΠΑΡΑ ΚΥΡΙΟΥ
1,46,ΚΑΙ ΕΙΠΕΝ ΜΑΡΙΑΜ ΜΕΓΑΛΥΝΕΙ Η ΨΥΧΗ ΜΟΥ ΤΟΝ ΚΥΡΙΟΝ
1,47,ΚΑΙ ΗΓΑΛΛΙΑΣΕΝ ΤΟ ΠΝΕΥΜΑ ΜΟΥ ΕΠΙ ΤΩΙ ΘΕΩΙ ΤΩΙ ΣΩΤΗΡΙ ΜΟΥ
1,48,ΟΤΙ ΕΠΕΒΛΕΨΕΝ ΕΠΙ ΤΗΝ ΤΑΠΕΙΝΩΣΙΝ ΤΗΣ ΔΟΥΛΗΣ ΑΥΤΟΥ ΙΔΟΥ ΓΑΡ ΑΠΟ ΤΟΥ ΝΥΝ ΜΑΚΑΡΙΟΥΣΙΝ ΜΕ ΠΑΣΑΙ ΑΙ ΓΕΝΕΑΙ
1,49,ΟΤΙ ΕΠΟΙΗΣΕΝ ΜΟΙ ΜΕΓΑΛΑ Ο ΔΥΝΑΤΟΣ ΚΑΙ ΑΓΙΟΝ ΤΟ ΟΝΟΜΑ ΑΥΤΟΥ
1,50,ΚΑΙ ΤΟ ΕΛΕΟΣ ΑΥΤΟΥ ΕΙΣ ΓΕΝΕΑΣ ΚΑΙ ΓΕΝΕΑΣ ΤΟΙΣ ΦΟΒΟΥΜΕΝΟΙΣ ΑΥΤΟΝ
1,51,ΕΠΟΙΗΣΕΝ ΚΡΑΤΟΣ ΕΝ ΒΡΑΧΙΟΝΙ ΑΥΤΟΥ ΔΙΕΣΚΟΡΠΙΣΕΝ ΥΠΕΡΗΦΑΝΟΥΣ ΔΙΑΝΟΙΑΙ ΚΑΡΔΙΑΣ ΑΥΤΩΝ
1,52,ΚΑΘΕΙΛΕΝ ΔΥΝΑΣΤΑΣ ΑΠΟ ΘΡΟΝΩΝ ΚΑΙ ΥΨΩΣΕΝ ΤΑΠΕΙΝΟΥΣ
1,53,ΠΕΙΝΩΝΤΑΣ ΕΝΕΠΛΗΣΕΝ ΑΓΑΘΩΝ ΚΑΙ ΠΛΟΥΤΟΥΝΤΑΣ ΕΞΑΠΕΣΤΕΙΛΕΝ ΚΕΝΟΥΣ
1,54,ΑΝΤΕΛΑΒΕΤΟ ΙΣΡΑΗΛ ΠΑΙΔΟΣ ΑΥΤΟΥ ΜΝΗΣΘΗΝΑΙ ΕΛΕΟΥΣ
1,55,ΚΑΘΩΣ ΕΛΑΛΗΣΕΝ ΠΡΟΣ ΤΟΥΣ ΠΑΤΕΡΑΣ ΗΜΩΝ ΤΩΙ ΑΒΡΑΑΜ ΚΑΙ ΤΩΙ ΣΠΕΡΜΑΤΙ ΑΥΤΟΥ ΕΙΣ ΤΟΝ ΑΙΩΝΑ
1,56,ΕΜΕΙΝΕΝ ΔΕ ΜΑΡΙΑΜ ΣΥΝ ΑΥΤΗΙ ΩΣ ΜΗΝΑΣ ΤΡΕΙΣ ΚΑΙ ΥΠΕΣΤΡΕΨΕΝ ΕΙΣ ΤΟΝ ΟΙΚΟΝ ΑΥΤΗΣ
1,57,ΤΗΙ ΔΕ ΕΛΕΙΣΑΒΕΤ ΕΠΛΗΣΘΗ Ο ΧΡΟΝΟΣ ΤΟΥ ΤΕΚΕΙΝ ΑΥΤΗΝ ΚΑΙ ΕΓΕΝΝΗΣΕΝ ΥΙΟΝ
1,58,ΚΑΙ ΗΚΟΥΣΑΝ ΟΙ ΠΕΡΙΟΙΚΟΙ ΚΑΙ ΟΙ ΣΥΓΓΕΝΕΙΣ ΑΥΤΗΣ ΟΤΙ ΕΜΕΓΑΛΥΝΕΝ ΚΥΡΙΟΣ ΤΟ ΕΛΕΟΣ ΑΥΤΟΥ ΜΕΤΑ ΑΥΤΗΣ ΚΑΙ ΣΥΝΕΧΑΙΡΟΝ ΑΥΤΗΙ
1,59,ΚΑΙ ΕΓΕΝΕΤΟ ΕΝ ΤΗΙ ΗΜΕΡΑΙ ΤΗΙ ΟΓΔΟΗΙ ΗΛΘΟΝ ΠΕΡΙΤΕΜΕΙΝ ΤΟ ΠΑΙΔΙΟΝ ΚΑΙ ΕΚΑΛΟΥΝ ΑΥΤΟ ΕΠΙ ΤΩΙ ΟΝΟΜΑΤΙ ΤΟΥ ΠΑΤΡΟΣ ΑΥΤΟΥ ΖΑΧΑΡΙΑΝ
1,60,ΚΑΙ ΑΠΟΚΡΙΘΕΙΣΑ Η ΜΗΤΗΡ ΑΥΤΟΥ ΕΙΠΕΝ ΟΥΧΙ ΑΛΛΑ ΚΛΗΘΗΣΕΤΑΙ ΙΩΑΝΝΗΣ
1,61,ΚΑΙ ΕΙΠΑΝ ΠΡΟΣ ΑΥΤΗΝ ΟΤΙ ΟΥΔΕΙΣ ΕΣΤΙΝ ΕΚ ΤΗΣ ΣΥΓΓΕΝΕΙΑΣ ΣΟΥ ΟΣ ΚΑΛΕΙΤΑΙ ΤΩΙ ΟΝΟΜΑΤΙ ΤΟΥΤΩΙ
1,62,ΕΝΕΝΕΥΟΝ ΔΕ ΤΩΙ ΠΑΤΡΙ ΑΥΤΟΥ ΤΟ ΤΙ ΑΝ ΘΕΛΟΙ ΚΑΛΕΙΣΘΑΙ ΑΥΤΟ
1,63,ΚΑΙ ΑΙΤΗΣΑΣ ΠΙΝΑΚΙΔΙΟΝ ΕΓΡΑΨΕΝ ΛΕΓΩΝ ΙΩΑΝΝΗΣ ΕΣΤΙΝ ΟΝΟΜΑ ΑΥΤΟΥ ΚΑΙ ΕΘΑΥΜΑΣΑΝ ΠΑΝΤΕΣ
1,64,ΑΝΕΩΙΧΘΗ ΔΕ ΤΟ ΣΤΟΜΑ ΑΥΤΟΥ ΠΑΡΑΧΡΗΜΑ ΚΑΙ Η ΓΛΩΣΣΑ ΑΥΤΟΥ ΚΑΙ ΕΛΑΛΕΙ ΕΥΛΟΓΩΝ ΤΟΝ ΘΕΟΝ
1,65,ΚΑΙ ΕΓΕΝΕΤΟ ΕΠΙ ΠΑΝΤΑΣ ΦΟΒΟΣ ΤΟΥΣ ΠΕΡΙΟΙΚΟΥΝΤΑΣ ΑΥΤΟΥΣ ΚΑΙ ΕΝ ΟΛΗΙ ΤΗΙ ΟΡΕΙΝΗΙ ΤΗΣ ΙΟΥΔΑΙΑΣ ΔΙΕΛΑΛΕΙΤΟ ΠΑΝΤΑ ΤΑ ΡΗΜΑΤΑ ΤΑΥΤΑ
1,66,ΚΑΙ ΕΘΕΝΤΟ ΠΑΝΤΕΣ ΟΙ ΑΚΟΥΣΑΝΤΕΣ ΕΝ ΤΗΙ ΚΑΡΔΙΑΙ ΑΥΤΩΝ ΛΕΓΟΝΤΕΣ ΤΙ ΑΡΑ ΤΟ ΠΑΙΔΙΟΝ ΤΟΥΤΟ ΕΣΤΑΙ ΚΑΙ ΓΑΡ ΧΕΙΡ ΚΥΡΙΟΥ ΗΝ ΜΕΤΑ ΑΥΤΟΥ
1,67,ΚΑΙ ΖΑΧΑΡΙΑΣ Ο ΠΑΤΗΡ ΑΥΤΟΥ ΕΠΛΗΣΘΗ ΠΝΕΥΜΑΤΟΣ ΑΓΙΟΥ ΚΑΙ ΕΠΡΟΦΗΤΕΥΣΕΝ ΛΕΓΩΝ
1,68,ΕΥΛΟΓΗΤΟΣ ΚΥΡΙΟΣ Ο ΘΕΟΣ ΤΟΥ ΙΣΡΑΗΛ ΟΤΙ ΕΠΕΣΚΕΨΑΤΟ ΚΑΙ ΕΠΟΙΗΣΕΝ ΛΥΤΡΩΣΙΝ ΤΩΙ ΛΑΩΙ ΑΥΤΟΥ
1,69,ΚΑΙ ΗΓΕΙΡΕΝ ΚΕΡΑΣ ΣΩΤΗΡΙΑΣ ΗΜΙΝ ΕΝ ΟΙΚΩΙ ΔΑΥΕΙΔ ΠΑΙΔΟΣ ΑΥΤΟΥ
1,70,ΚΑΘΩΣ ΕΛΑΛΗΣΕΝ ΔΙΑ ΣΤΟΜΑΤΟΣ ΤΩΝ ΑΓΙΩΝ ΑΠΟ ΑΙΩΝΟΣ ΠΡΟΦΗΤΩΝ ΑΥΤΟΥ
1,71,ΣΩΤΗΡΙΑΝ ΕΞ ΕΧΘΡΩΝ ΗΜΩΝ ΚΑΙ ΕΚ ΧΕΙΡΟΣ ΠΑΝΤΩΝ ΤΩΝ ΜΙΣΟΥΝΤΩΝ ΗΜΑΣ
1,72,ΠΟΙΗΣΑΙ ΕΛΕΟΣ ΜΕΤΑ ΤΩΝ ΠΑΤΕΡΩΝ ΗΜΩΝ ΚΑΙ ΜΝΗΣΘΗΝΑΙ ΔΙΑΘΗΚΗΣ ΑΓΙΑΣ ΑΥΤΟΥ
1,73,ΟΡΚΟΝ ΟΝ ΩΜΟΣΕΝ ΠΡΟΣ ΑΒΡΑΑΜ ΤΟΝ ΠΑΤΕΡΑ ΗΜΩΝ ΤΟΥ ΔΟΥΝΑΙ ΗΜΙΝ
1,74,ΑΦΟΒΩΣ ΕΚ ΧΕΙΡΟΣ ΕΧΘΡΩΝ ΡΥΣΘΕΝΤΑΣ ΛΑΤΡΕΥΕΙΝ ΑΥΤΩΙ
1,75,ΕΝ ΟΣΙΟΤΗΤΙ ΚΑΙ ΔΙΚΑΙΟΣΥΝΗΙ ΕΝΩΠΙΟΝ ΑΥΤΟΥ ΠΑΣΑΙΣ ΤΑΙΣ ΗΜΕΡΑΙΣ ΗΜΩΝ
