chapter,verse,text
1,11,ΕΙΣ Ο ΚΑΙ ΠΡΟΣΕΥΧΟΜΕΘΑ ΠΑΝΤΟΤΕ ΠΕΡΙ ΥΜΩΝ ΙΝΑ ΥΜΑΣ ΑΞΙΩΣΗΙ ΤΗΣ ΚΛΗΣΕΩΣ Ο ΘΕΟΣ ΗΜΩΝ ΚΑΙ ΠΛΗΡΩΣΗΙ ΠΑΣΑΝ ΕΥΔΟΚΙΑΝ ΑΓΑΘΩΣΥΝΗΣ ΚΑΙ ΕΡΓΟΝ ΠΙΣΤΕΩΣ ΕΝ ΔΥΝΑΜΕΙ
1,12,ΟΠΩΣ ΕΝΔΟΞΑΣΘΗΙ ΤΟ ΟΝΟΜΑ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ ΙΗΣΟΥ ΕΝ ΥΜΙΝ ΚΑΙ ΥΜΕΙΣ ΕΝ ΑΥΤΩΙ ΚΑΤΑ ΤΗΝ ΧΑΡΙΝ ΤΟΥ ΘΕΟΥ ΗΜΩΝ ΚΑΙ ΚΥΡΙΟΥ ΙΗΣΟΥ ΧΡΙΣΤΟΥ
2,1,ΕΡΩΤΩΜΕΝ ΔΕ ΥΜΑΣ ΑΔΕΛΦΟΙ ΥΠΕΡ ΤΗΣ ΠΑΡΟΥΣΙΑΣ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ ΙΗΣΟΥ ΧΡΙΣΤΟΥ ΚΑΙ ΗΜΩΝ ΕΠΙΣΥΝΑΓΩΓΗΣ ΕΠΙ ΑΥΤΟΝ
2,2,ΕΙΣ ΤΟ ΜΗ ΤΑΧΕΩΣ ΣΑΛΕΥΘΗΝΑΙ ΥΜΑΣ ΑΠΟ ΤΟΥ ΝΟΟΣ ΜΗΔΕ ΘΡΟΕΙΣΘΑΙ ΜΗΤΕ ΔΙΑ ΠΝΕΥΜΑΤΟΣ ΜΗΤΕ ΔΙΑ ΛΟΓΟΥ ΜΗΤΕ ΔΙΑ ΕΠΙΣΤΟΛΗΣ ΩΣ ΔΙΑ ΗΜΩΝ ΩΣ ΟΤΙ ΕΝΕΣΤΗΚΕΝ Η ΗΜΕΡΑ ΤΟΥ ΚΥΡΙΟΥ
2,3,ΜΗ ΤΙΣ ΥΜΑΣ ΕΞΑΠΑΤΗΣΗΙ ΚΑΤΑ ΜΗΔΕΝΑ ΤΡΟΠΟΝ ΟΤΙ ΕΑΝ ΜΗ ΕΛΘΗΙ Η ΑΠΟΣΤΑΣΙΑ ΠΡΩΤΟΝ ΚΑΙ ΑΠΟΚΑΛΥΦΘΗΙ Ο ΑΝΘΡΩΠΟΣ ΤΗΣ ΑΝΟΜΙΑΣ Ο ΥΙΟΣ ΤΗΣ ΑΠΩΛΕΙΑΣ
2,4,Ο ΑΝΤΙΚΕΙΜΕΝΟΣ ΚΑΙ ΥΠΕΡΑΙΡΟΜΕΝΟΣ ΕΠΙ ΠΑΝΤΑ ΛΕΓΟΜΕΝΟΝ ΘΕΟΝ Η ΣΕΒΑΣΜΑ ΩΣΤΕ ΑΥΤΟΝ ΕΙΣ ΤΟΝ ΝΑΟΝ ΤΟΥ ΘΕΟΥ ΚΑΘΙΣΑΙ ΑΠΟΔΕΙΚΝΥΝΤΑ ΕΑΥΤΟΝ ΟΤΙ ΕΣΤΙΝ ΘΕΟΣ
2,5,ΟΥ ΜΝΗΜΟΝΕΥΕΤΕ ΟΤΙ ΕΤΙ ΩΝ ΠΡΟΣ ΥΜΑΣ ΤΑΥΤΑ ΕΛΕΓΟΝ ΥΜΙΝ
2,6,ΚΑΙ ΝΥΝ ΤΟ ΚΑΤΕΧΟΝ ΟΙΔΑΤΕ ΕΙΣ ΤΟ ΑΠΟΚΑΛΥΦΘΗΝΑΙ ΑΥΤΟΝ ΕΝ ΤΩΙ ΑΥΤΟΥ ΚΑΙΡΩΙ
2,7,ΤΟ ΓΑΡ ΜΥΣΤΗΡΙΟΝ ΗΔΗ ΕΝΕΡΓΕΙΤΑΙ ΤΗΣ ΑΝΟΜΙΑΣ ΜΟΝΟΝ Ο ΚΑΤΕΧΩΝ ΑΡΤΙ ΕΩΣ ΕΚ ΜΕΣΟΥ ΓΕΝΗΤΑΙ
2,8,ΚΑΙ ΤΟΤΕ ΑΠΟΚΑΛΥΦΘΗΣΕΤΑΙ Ο ΑΝΟΜΟΣ ΟΝ Ο ΚΥΡΙΟΣ ΙΗΣΟΥΣ ΑΝΕΛΕΙ ΤΩΙ ΠΝΕΥΜΑΤΙ ΤΟΥ ΣΤΟΜΑΤΟΣ ΑΥΤΟΥ ΚΑΙ ΚΑΤΑΡΓΗΣΕΙ ΤΗΙ ΕΠΙΦΑΝΕΙΑΙ ΤΗΣ ΠΑΡΟΥΣΙΑΣ ΑΥΤΟΥ
2,9,ΟΥ ΕΣΤΙΝ Η ΠΑΡΟΥΣΙΑ ΚΑΤΑ ΕΝΕΡΓΕΙΑΝ ΤΟΥ ΣΑΤΑΝΑ ΕΝ ΠΑΣΗΙ ΔΥΝΑΜΕΙ ΚΑΙ ΣΗΜΕΙΟΙΣ ΚΑΙ ΤΕΡΑΣΙΝ ΨΕΥΔΟΥΣ
2,10,ΚΑΙ ΕΝ ΠΑΣΗΙ ΑΠΑΤΗΙ ΑΔΙΚΙΑΣ ΤΟΙΣ ΑΠΟΛΛΥΜΕΝΟΙΣ ΑΝΤΙ ΩΝ ΤΗΝ ΑΓΑΠΗΝ ΤΗΣ ΑΛΗΘΕΙΑΣ ΟΥΚ ΕΔΕΞΑΝΤΟ ΕΙΣ ΤΟ ΣΩΘΗΝΑΙ ΑΥΤΟΥΣ
2,11,ΚΑΙ ΔΙΑ ΤΟΥΤΟ ΠΕΜΠΕΙ ΑΥΤΟΙΣ Ο ΘΕΟΣ ΕΝΕΡΓΕΙΑΝ ΠΛΑΝΗΣ ΕΙΣ ΤΟ ΠΙΣΤΕΥΣΑΙ ΑΥΤΟΥΣ ΤΩΙ ΨΕΥΔΕΙ
2,12,ΙΝΑ ΚΡΙΘΩΣΙΝ ΠΑΝΤΕΣ ΟΙ ΜΗ ΠΙΣΤΕΥΣΑΝΤΕΣ ΤΗΙ ΑΛΗΘΕΙΑΙ ΑΛΛΑ ΕΥΔΟΚΗΣΑΝΤΕΣ ΤΗΙ ΑΔΙΚΙΑΙ
2,13,ΗΜΕΙΣ ΔΕ ΟΦΕΙΛΟΜΕΝ ΕΥΧΑΡΙΣΤΕΙΝ ΤΩΙ ΘΕΩΙ ΠΑΝΤΟΤΕ ΠΕΡΙ ΥΜΩΝ ΑΔΕΛΦΟΙ ΗΓΑΠΗΜΕΝΟΙ ΥΠΟ ΚΥΡΙΟΥ ΟΤΙ ΕΙΛΑΤΟ ΥΜΑΣ Ο ΘΕΟΣ ΑΠΑΡΧΗΝ ΕΙΣ ΣΩΤΗΡΙΑΝ ΕΝ ΑΓΙΑΣΜΩΙ ΠΝΕΥΜΑΤΟΣ ΚΑΙ ΠΙΣΤΕΙ ΑΛΗΘΕΙΑΣ
2,14,ΕΙΣ Ο ΕΚΑΛΕΣΕΝ ΥΜΑΣ ΔΙΑ ΤΟΥ ΕΥΑΓΓΕΛΙΟΥ ΗΜΩΝ ΕΙΣ ΠΕΡΙΠΟΙΗΣΙΝ ΔΟΞΗΣ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ ΙΗΣΟΥ ΧΡΙΣΤΟΥ
2,15,ΑΡΑ ΟΥΝ ΑΔΕΛΦΟΙ ΣΤΗΚΕΤΕ ΚΑΙ ΚΡΑΤΕΙΤΕ ΤΑΣ ΠΑΡΑΔΟΣΕΙΣ ΑΣ ΕΔΙΔΑΧΘΗΤΕ ΕΙΤΕ ΔΙΑ ΛΟΓΟΥ ΕΙΤΕ ΔΙΑ ΕΠΙΣΤΟΛΗΣ ΗΜΩΝ
2,16,ΑΥΤΟΣ ΔΕ Ο ΚΥΡΙΟΣ ΗΜΩΝ ΙΗΣΟΥΣ ΧΡΙΣΤΟΣ ΚΑΙ Ο ΘΕΟΣ Ο ΠΑΤΗΡ ΗΜΩΝ Ο ΑΓΑΠΗΣΑΣ ΗΜΑΣ ΚΑΙ ΔΟΥΣ ΠΑΡΑΚΛΗΣΙΝ ΑΙΩΝΙΑΝ ΚΑΙ ΕΛΠΙΔΑ ΑΓΑΘΗΝ ΕΝ ΧΑΡΙΤΙ
2,17,ΠΑΡΑΚΑΛΕΣΑΙ ΥΜΩΝ ΤΑΣ ΚΑΡΔΙΑΣ ΚΑΙ ΣΤΗΡΙΞΑΙ ΕΝ ΠΑΝΤΙ ΕΡΓΩΙ ΚΑΙ ΛΟΓΩΙ ΑΓΑΘΩΙ
3,1,ΤΟ ΛΟΙΠΟΝ ΠΡΟΣΕΥΧΕΣΘΕ ΑΔΕΛΦΟΙ ΠΕΡΙ ΗΜΩΝ ΙΝΑ Ο ΛΟΓΟΣ ΤΟΥ ΚΥΡΙΟΥ ΤΡΕΧΗΙ ΚΑΙ ΔΟΞΑΖΗΤΑΙ ΚΑΘΩΣ ΚΑΙ ΠΡΟΣ ΥΜΑΣ
3,2,ΚΑΙ ΙΝΑ ΡΥΣΘΩΜΕΝ ΑΠΟ ΤΩΝ ΑΤΟΠΩΝ ΚΑΙ ΠΟΝΗΡΩΝ ΑΝΘΡΩΠΩΝ ΟΥ ΓΑΡ ΠΑΝΤΩΝ Η ΠΙΣΤΙΣ
3,3,ΠΙΣΤΟΣ ΔΕ ΕΣΤΙΝ Ο ΚΥΡΙΟΣ ΟΣ ΣΤΗΡΙΞΕΙ ΥΜΑΣ ΚΑΙ ΦΥΛΑΞΕΙ ΑΠΟ ΤΟΥ ΠΟΝΗΡΟΥ
3,4,ΠΕΠΟΙΘΑΜΕΝ ΔΕ ΕΝ ΚΥΡΙΩΙ ΕΠΙ ΥΜΑΣ ΟΤΙ Α ΠΑΡΑΓΓΕΛΛΟΜΕΝ ΠΟΙΕΙΤΕ ΚΑΙ ΠΟΙΗΣΕΤΕ
3,5,Ο ΔΕ ΚΥΡΙΟΣ ΚΑΤΕΥΘΥΝΑΙ ΥΜΩΝ ΤΑΣ ΚΑΡΔΙΑΣ ΕΙΣ ΤΗΝ ΑΓΑΠΗΝ ΤΟΥ ΘΕΟΥ ΚΑΙ ΕΙΣ ΤΗΝ ΥΠΟΜΟΝΗΝ ΤΟΥ ΧΡΙΣΤΟΥ
3,6,ΠΑΡΑΓΓΕΛΛΟΜΕΝ ΔΕ ΥΜΙΝ ΑΔΕΛΦΟΙ ΕΝ ΟΝΟΜΑΤΙ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ ΙΗΣΟΥ ΧΡΙΣΤΟΥ ΣΤΕΛΛΕΣΘΑΙ ΥΜΑΣ ΑΠΟ ΠΑΝΤΟΣ ΑΔΕΛΦΟΥ ΑΤΑΚΤΩΣ ΠΕΡΙΠΑΤΟΥΝΤΟΣ ΚΑΙ ΜΗ ΚΑΤΑ ΤΗΝ ΠΑΡΑΔΟΣΙΝ ΗΝ ΠΑΡΕΛΑΒΟΣΑΝ ΠΑΡΑ ΗΜΩΝ
3,7,ΑΥΤΟΙ ΓΑΡ ΟΙΔΑΤΕ ΠΩΣ ΔΕΙ ΜΙΜΕΙΣΘΑΙ ΗΜΑΣ ΟΤΙ ΟΥΚ ΗΤΑΚΤΗΣΑΜΕΝ ΕΝ ΥΜΙΝ
3,8,ΟΥΔΕ ΔΩΡΕΑΝ ΑΡΤΟΝ ΕΦΑΓΟΜΕΝ ΠΑΡΑ ΤΙΝΟΣ ΑΛΛΑ ΕΝ ΚΟΠΩΙ ΚΑΙ ΜΟΧΘΩΙ ΝΥΚΤΟΣ ΚΑΙ ΗΜΕΡΑΣ ΕΡΓΑΖΟΜΕΝΟΙ ΠΡΟΣ ΤΟ ΜΗ ΕΠΙΒΑΡΗΣΑΙ ΤΙΝΑ ΥΜΩΝ
3,9,ΟΥΧ ΟΤΙ ΟΥΚ ΕΧΟΜΕΝ ΕΞΟΥΣΙΑΝ ΑΛΛΑ ΙΝΑ ΕΑΥΤΟΥΣ ΤΥΠΟΝ ΔΩΜΕΝ ΥΜΙΝ ΕΙΣ ΤΟ ΜΙΜΕΙΣΘΑΙ ΗΜΑΣ
3,10,ΚΑΙ ΓΑΡ ΟΤΕ ΗΜΕΝ ΠΡΟΣ ΥΜΑΣ ΤΟΥΤΟ ΠΑΡΗΓΓΕΛΛΟΜΕΝ ΥΜΙΝ ΟΤΙ ΕΙ ΤΙΣ ΟΥ ΘΕΛΕΙ ΕΡΓΑΖΕΣΘΑΙ ΜΗΔΕ ΕΣΘΙΕΤΩ
3,11,ΑΚΟΥΟΜΕΝ ΓΑΡ ΤΙΝΑΣ ΠΕΡΙΠΑΤΟΥΝΤΑΣ ΕΝ ΥΜΙΝ ΑΤΑΚΤΩΣ ΜΗΔΕΝ ΕΡΓΑΖΟΜΕΝΟΥΣ ΑΛΛΑ ΠΕΡΙΕΡΓΑΖΟΜΕΝΟΥΣ
3,12,ΤΟΙΣ ΔΕ ΤΟΙΟΥΤΟΙΣ ΠΑΡΑΓΓΕΛΛΟΜΕΝ ΚΑΙ ΠΑΡΑΚΑΛΟΥΜΕΝ ΕΝ ΚΥΡΙΩΙ ΙΗΣΟΥ ΧΡΙΣΤΩΙ ΙΝΑ ΜΕΤΑ ΗΣΥΧΙΑΣ ΕΡΓΑΖΟΜΕΝΟΙ ΤΟΝ ΕΑΥΤΩΝ ΑΡΤΟΝ ΕΣΘΙΩΣΙΝ
3,13,ΥΜΕΙΣ ΔΕ ΑΔΕΛΦΟΙ ΜΗ ΕΝΚΑΚΗΣΗΤΕ ΚΑΛΟΠΟΙΟΥΝΤΕΣ
3,14,ΕΙ ΔΕ ΤΙΣ ΟΥΧ ΥΠΑΚΟΥΕΙ ΤΩΙ ΛΟΓΩΙ ΗΜΩΝ ΔΙΑ ΤΗΣ ΕΠΙΣΤΟΛΗΣ ΤΟΥΤΟΝ ΣΗΜΕΙΟΥΣΘΕ ΜΗ ΣΥΝΑΝΑΜΙΓΝΥΣΘΑΙ ΑΥΤΩΙ ΙΝΑ ΕΝΤΡΑΠΗΙ
3,15,ΚΑΙ ΜΗ ΩΣ ΕΧΘΡΟΝ ΗΓΕΙΣΘΕ ΑΛΛΑ ΝΟΥΘΕΤΕΙΤΕ ΩΣ ΑΔΕΛΦΟΝ
3,16,ΑΥΤΟΣ ΔΕ Ο ΚΥΡΙΟΣ ΤΗΣ ΕΙΡΗΝΗΣ ΔΩΙΗ ΥΜΙΝ ΤΗΝ ΕΙΡΗΝΗΝ ΔΙΑ ΠΑΝΤΟΣ ΕΝ ΠΑΝΤΙ ΤΡΟΠΩΙ Ο ΚΥΡΙΟΣ ΜΕΤΑ ΠΑΝΤΩΝ ΥΜΩΝ
3,17,Ο ΑΣΠΑΣΜΟΣ ΤΗΙ ΕΜΗΙ ΧΕΙΡΙ ΠΑΥΛΟΥ Ο ΕΣΤΙΝ ΣΗΜΕΙΟΝ ΕΝ ΠΑΣΗΙ ΕΠΙΣΤΟΛΗΙ ΟΥΤΩΣ ΓΡΑΦΩ
3,18,Η ΧΑΡΙΣ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ ΙΗΣΟΥ ΧΡΙΣΤΟΥ ΜΕΤΑ ΠΑΝΤΩΝ ΥΜΩΝ
