chapter,verse,text
1,19,ΕΤΕΡΟΝ ΔΕ ΤΩΝ ΑΠΟΣΤΟΛΩΝ ΟΥΚ ΕΙΔΟΝ ΕΙ ΜΗ ΙΑΚΩΒΟΝ ΤΟΝ ΑΔΕΛΦΟΝ ΤΟΥ ΚΥΡΙΟΥ
1,20,Α ΔΕ ΓΡΑΦΩ ΥΜΙΝ ΙΔΟΥ ΕΝΩΠΙΟΝ ΤΟΥ ΘΕΟΥ ΟΤΙ ΟΥ ΨΕΥΔΟΜΑΙ
1,21,ΕΠΕΙΤΑ ΗΛΘΟΝ ΕΙΣ ΤΑ ΚΛΙΜΑΤΑ ΤΗΣ ΣΥΡΙΑΣ ΚΑΙ ΤΗΣ ΚΙΛΙΚΙΑΣ
1,22,ΗΜΗΝ ΔΕ ΑΓΝΟΟΥΜΕΝΟΣ ΤΩΙ ΠΡΟΣΩΠΩΙ ΤΑΙΣ ΕΚΚΛΗΣΙΑΙΣ ΤΗΣ ΙΟΥΔΑΙΑΣ ΤΑΙΣ ΕΝ ΧΡΙΣΤΩΙ
1,23,ΜΟΝΟΝ ΔΕ ΑΚΟΥΟΝΤΕΣ ΗΣΑΝ ΟΤΙ Ο ΔΙΩΚΩΝ ΗΜΑΣ ΠΟΤΕ ΝΥΝ ΕΥΑΓΓΕΛΙΖΕΤΑΙ ΤΗΝ ΠΙΣΤΙΝ ΗΝ ΠΟΤΕ ΕΠΟΡΘΕΙ
1,24,ΚΑΙ ΕΔΟΞΑΖΟΝ ΕΝ ΕΜΟΙ ΤΟΝ ΘΕΟΝ
2,1,ΕΠΕΙΤΑ ΔΙΑ ΔΕΚΑΤΕΣΣΑΡΩΝ ΕΤΩΝ ΠΑΛΙΝ ΑΝΕΒΗΝ ΕΙΣ ΙΕΡΟΣΟΛΥΜΑ ΜΕΤΑ ΒΑΡΝΑΒΑ ΣΥΝΠΑΡΑΛΑΒΩΝ ΚΑΙ ΤΙΤΟΝ
2,2,ΑΝΕΒΗΝ ΔΕ ΚΑΤΑ ΑΠΟΚΑΛΥΨΙΝ ΚΑΙ ΑΝΕΘΕΜΗΝ ΑΥΤΟΙΣ ΤΟ ΕΥΑΓΓΕΛΙΟΝ Ο ΚΗΡΥΣΣΩ ΕΝ ΤΟΙΣ ΕΘΝΕΣΙΝ ΚΑΤΑ ΙΔΙΑΝ ΔΕ ΤΟΙΣ ΔΟΚΟΥΣΙΝ ΜΗ ΠΩΣ ΕΙΣ ΚΕΝΟΝ ΤΡΕΧΩ Η ΕΔΡΑΜΟΝ
2,3,ΑΛΛΑ ΟΥΔΕ ΤΙΤΟΣ Ο ΣΥΝ ΕΜΟΙ ΕΛΛΗΝ ΩΝ ΗΝΑΓΚΑΣΘΗ ΠΕΡΙΤΜΗΘΗΝΑΙ
2,4,ΔΙΑ ΔΕ ΤΟΥΣ ΠΑΡΕΙΣΑΚΤΟΥΣ ΨΕΥΔΑΔΕΛΦΟΥΣ ΟΙΤΙΝΕΣ ΠΑΡΕΙΣΗΛΘΟΝ ΚΑΤΑΣΚΟΠΗΣΑΙ ΤΗΝ ΕΛΕΥΘΕΡΙΑΝ ΗΜΩΝ ΗΝ ΕΧΟΜΕΝ ΕΝ ΧΡΙΣΤΩΙ ΙΗΣΟΥ ΙΝΑ ΗΜΑΣ ΚΑΤΑΔΟΥΛΩΣΟΥΣΙΝ
2,5,ΟΙΣ ΟΥΔΕ ΠΡΟΣ ΩΡΑΝ ΕΙΞΑΜΕΝ ΤΗΙ ΥΠΟΤΑΓΗΙ ΙΝΑ Η ΑΛΗΘΕΙΑ ΤΟΥ ΕΥΑΓΓΕΛΙΟΥ ΔΙΑΜΕΙΝΗΙ ΠΡΟΣ ΥΜΑΣ
2,6,ΑΠΟ ΔΕ ΤΩΝ ΔΟΚΟΥΝΤΩΝ ΕΙΝΑΙ ΤΙ ΟΠΟΙΟΙ ΠΟΤΕ ΗΣΑΝ ΟΥΔΕΝ ΜΟΙ ΔΙΑΦΕΡΕΙ ΠΡΟΣΩΠΟΝ Ο ΘΕΟΣ ΑΝΘΡΩΠΟΥ ΟΥ ΛΑΜΒΑΝΕΙ ΕΜΟΙ ΓΑΡ ΟΙ ΔΟΚΟΥΝΤΕΣ ΟΥΔΕΝ ΠΡΟΣΑΝΕΘΕΝΤΟ
2,7,ΑΛΛΑ ΤΟΥΝΑΝΤΙΟΝ ΙΔΟΝΤΕΣ ΟΤΙ ΠΕΠΙΣΤΕΥΜΑΙ ΤΟ ΕΥΑΓΓΕΛΙΟΝ ΤΗΣ ΑΚΡΟΒΥΣΤΙΑΣ ΚΑΘΩΣ ΠΕΤΡΟΣ ΤΗΣ ΠΕΡΙΤΟΜΗΣ
2,8,Ο ΓΑΡ ΕΝΕΡΓΗΣΑΣ ΠΕΤΡΩΙ ΕΙΣ ΑΠΟΣΤΟΛΗΝ ΤΗΣ ΠΕΡΙΤΟΜΗΣ ΕΝΗΡΓΗΣΕΝ ΚΑΙ ΕΜΟΙ ΕΙΣ ΤΑ ΕΘΝΗ
2,9,ΚΑΙ ΓΝΟΝΤΕΣ ΤΗΝ ΧΑΡΙΝ ΤΗΝ ΔΟΘΕΙΣΑΝ ΜΟΙ ΙΑΚΩΒΟΣ ΚΑΙ ΚΗΦΑΣ ΚΑΙ ΙΩΑΝΝΗΣ ΟΙ ΔΟΚΟΥΝΤΕΣ ΣΤΥΛΟΙ ΕΙΝΑΙ ΔΕΞΙΑΣ ΕΔΩΚΑΝ ΕΜΟΙ ΚΑΙ ΒΑΡΝΑΒΑΙ ΚΟΙΝΩΝΙΑΣ ΙΝΑ ΗΜΕΙΣ ΕΙΣ ΤΑ ΕΘΝΗ ΑΥΤΟΙ ΔΕ ΕΙΣ ΤΗΝ ΠΕΡΙΤΟΜΗΝ
2,10,ΜΟΝΟΝ ΤΩΝ ΠΤΩΧΩΝ ΙΝΑ ΜΝΗΜΟΝΕΥΩΜΕΝ Ο ΚΑΙ ΕΣΠΟΥΔΑΣΑ ΑΥΤΟ ΤΟΥΤΟ ΠΟΙΗΣΑΙ
2,11,ΟΤΕ ΔΕ ΗΛΘΕΝ ΚΗΦΑΣ ΕΙΣ ΑΝΤΙΟΧΕΙΑΝ ΚΑΤΑ ΠΡΟΣΩΠΟΝ ΑΥΤΩΙ ΑΝΤΕΣΤΗΝ ΟΤΙ ΚΑΤΕΓΝΩΣΜΕΝΟΣ ΗΝ
2,12,ΠΡΟ ΤΟΥ ΓΑΡ ΕΛΘΕΙΝ ΤΙΝΑΣ ΑΠΟ ΙΑΚΩΒΟΥ ΜΕΤΑ ΤΩΝ ΕΘΝΩΝ ΣΥΝΗΣΘΙΕΝ ΟΤΕ ΔΕ ΗΛΘΟΝ ΥΠΕΣΤΕΛΛΕΝ ΚΑΙ ΑΦΩΡΙΖΕΝ ΕΑΥΤΟΝ ΦΟΒΟΥΜΕΝΟΣ ΤΟΥΣ ΕΚ ΠΕΡΙΤΟΜΗΣ
2,13,ΚΑΙ ΣΥΝΥΠΕΚΡΙΘΗΣΑΝ ΑΥΤΩΙ ΚΑΙ ΟΙ ΛΟΙΠΟΙ ΙΟΥΔΑΙΟΙ ΩΣΤΕ ΚΑΙ ΒΑΡΝΑΒΑΣ ΣΥΝΑΠΗΧΘΗ ΑΥΤΩΝ ΤΗΙ ΥΠΟΚΡΙΣΕΙ
2,14,ΑΛΛΑ ΟΤΕ ΕΙΔΟΝ ΟΤΙ ΟΥΚ ΟΡΘΟΠΟΔΟΥΣΙΝ ΠΡΟΣ ΤΗΝ ΑΛΗΘΕΙΑΝ ΤΟΥ ΕΥΑΓΓΕΛΙΟΥ ΕΙΠΟΝ ΤΩΙ ΚΗΦΑΙ ΕΜΠΡΟΣΘΕΝ ΠΑΝΤΩΝ ΕΙ ΣΥ ΙΟΥΔΑΙΟΣ ΥΠΑΡΧΩΝ ΕΘΝΙΚΩΣ ΚΑΙ ΟΥΚ ΙΟΥΔΑΙΚΩΣ ΖΗΙΣ ΠΩΣ ΤΑ ΕΘΝΗ ΑΝΑΓΚΑΖΕΙΣ ΙΟΥΔΑΙΖΕΙΝ
2,15,ΗΜΕΙΣ ΦΥΣΕΙ ΙΟΥΔΑΙΟΙ ΚΑΙ ΟΥΚ ΕΞ ΕΘΝΩΝ ΑΜΑΡΤΩΛΟΙ
2,16,ΕΙΔΟΤΕΣ ΔΕ ΟΤΙ ΟΥ ΔΙΚΑΙΟΥΤΑΙ ΑΝΘΡΩΠΟΣ ΕΞ ΕΡΓΩΝ ΝΟΜΟΥ ΕΑΝ ΜΗ ΔΙΑ ΠΙΣΤΕΩΣ ΙΗΣΟΥ ΧΡΙΣΤΟΥ ΚΑΙ ΗΜΕΙΣ ΕΙΣ ΧΡΙΣΤΟΝ ΙΗΣΟΥΝ ΕΠΙΣΤΕΥΣΑΜΕΝ ΙΝΑ ΔΙΚΑΙΩΘΩΜΕΝ ΕΚ ΠΙΣΤΕΩΣ ΧΡΙΣΤΟΥ ΚΑΙ ΟΥΚ ΕΞ ΕΡΓΩΝ ΝΟΜΟΥ ΟΤΙ ΕΞ ΕΡΓΩΝ ΝΟΜΟΥ ΟΥ ΔΙΚΑΙΩΘΗΣΕΤΑΙ ΠΑΣΑ ΣΑΡΞ
2,17,ΕΙ ΔΕ ΖΗΤΟΥΝΤΕΣ ΔΙΚΑΙΩΘΗΝΑΙ ΕΝ ΧΡΙΣΤΩΙ ΕΥΡΕΘΗΜΕΝ ΚΑΙ ΑΥΤΟΙ ΑΜΑΡΤΩΛΟΙ ΑΡΑ ΧΡΙΣΤΟΣ ΑΜΑΡΤΙΑΣ ΔΙΑΚΟΝΟΣ ΜΗ ΓΕΝΟΙΤΟ
2,18,ΕΙ ΓΑΡ Α ΚΑΤΕΛΥΣΑ ΤΑΥΤΑ ΠΑΛΙΝ ΟΙΚΟΔΟΜΩ ΠΑΡΑΒΑΤΗΝ ΕΜΑΥΤΟΝ ΣΥΝΙΣΤΑΝΩ
2,19,ΕΓΩ ΓΑΡ ΔΙΑ ΝΟΜΟΥ ΝΟΜΩΙ ΑΠΕΘΑΝΟΝ ΙΝΑ ΘΕΩΙ ΖΗΣΩ ΧΡΙΣΤΩΙ ΣΥΝΕΣΤΑΥΡΩΜΑΙ
2,20,ΖΩ ΔΕ ΟΥΚΕΤΙ ΕΓΩ ΖΗΙ ΔΕ ΕΝ ΕΜΟΙ ΧΡΙΣΤΟΣ Ο ΔΕ ΝΥΝ ΖΩ ΕΝ ΣΑΡΚΙ ΕΝ ΠΙΣΤΕΙ ΖΩ ΤΗΙ ΤΟΥ ΥΙΟΥ ΤΟΥ ΘΕΟΥ ΤΟΥ ΑΓΑΠΗΣΑΝΤΟΣ ΜΕ ΚΑΙ ΠΑΡΑΔΟΝΤΟΣ ΕΑΥΤΟΝ ΥΠΕΡ ΕΜΟΥ
2,21,ΟΥΚ ΑΘΕΤΩ ΤΗΝ ΧΑΡΙΝ ΤΟΥ ΘΕΟΥ ΕΙ ΓΑΡ ΔΙΑ ΝΟΜΟΥ ΔΙΚΑΙΟΣΥΝΗ ΑΡΑ ΧΡΙΣΤΟΣ ΔΩΡΕΑΝ ΑΠΕΘΑΝΕΝ
3,1,Ω ΑΝΟΗΤΟΙ ΓΑΛΑΤΑΙ ΤΙΣ ΥΜΑΣ ΕΒΑΣΚΑΝΕΝ ΟΙΣ ΚΑΤΑ ΟΦΘΑΛΜΟΥΣ ΙΗΣΟΥΣ ΧΡΙΣΤΟΣ ΠΡΟΕΓΡΑΦΗ ΕΣΤΑΥΡΩΜΕΝΟΣ
3,2,ΤΟΥΤΟ ΜΟΝΟΝ ΘΕΛΩ ΜΑΘΕΙΝ ΑΠΟ ΥΜΩΝ ΕΞ ΕΡΓΩΝ ΝΟΜΟΥ ΤΟ ΠΝΕΥΜΑ ΕΛΑΒΕΤΕ Η ΕΞ ΑΚΟΗΣ ΠΙΣΤΕΩΣ
3,3,ΟΥΤΩΣ ΑΝΟΗΤΟΙ ΕΣΤΕ ΕΝΑΡΞΑΜΕΝΟΙ ΠΝΕΥΜΑΤΙ ΝΥΝ ΣΑΡΚΙ ΕΠΙΤΕΛΕΙΣΘΕ
3,4,ΤΟΣΑΥΤΑ ΕΠΑΘΕΤΕ ΕΙΚΗΙ ΕΙ ΓΕ ΚΑΙ ΕΙΚΗΙ
3,5,Ο ΟΥΝ ΕΠΙΧΟΡΗΓΩΝ ΥΜΙΝ ΤΟ ΠΝΕΥΜΑ ΚΑΙ ΕΝΕΡΓΩΝ ΔΥΝΑΜΕΙΣ ΕΝ ΥΜΙΝ ΕΞ ΕΡΓΩΝ ΝΟΜΟΥ Η ΕΞ ΑΚΟΗΣ ΠΙΣΤΕΩΣ
3,6,ΚΑΘΩΣ ΑΒΡΑΑΜ ΕΠΙΣΤΕΥΣΕΝ ΤΩΙ ΘΕΩΙ ΚΑΙ ΕΛΟΓΙΣΘΗ ΑΥΤΩΙ ΕΙΣ ΔΙΚΑΙΟΣΥΝΗΝ
3,7,ΓΙΝΩΣΚΕΤΕ ΑΡΑ ΟΤΙ ΟΙ ΕΚ ΠΙΣΤΕΩΣ ΟΥΤΟΙ ΥΙΟΙ ΕΙΣΙΝ ΑΒΡΑΑΜ
3,8,ΠΡΟΙΔΟΥΣΑ ΔΕ Η ΓΡΑΦΗ ΟΤΙ ΕΚ ΠΙΣΤΕΩΣ ΔΙΚΑΙΟΙ ΤΑ ΕΘΝΗ Ο ΘΕΟΣ ΠΡΟΕΥΗΓΓΕΛΙΣΑΤΟ ΤΩΙ ΑΒΡΑΑΜ ΟΤΙ ΕΝΕΥΛΟΓΗΘΗΣΟΝΤΑΙ ΕΝ ΣΟΙ ΠΑΝΤΑ ΤΑ ΕΘΝΗ
3,9,ΩΣΤΕ ΟΙ ΕΚ ΠΙΣΤΕΩΣ ΕΥΛΟΓΟΥΝΤΑΙ ΣΥΝ ΤΩΙ ΠΙΣΤΩΙ ΑΒΡΑΑΜ
3,10,ΟΣΟΙ ΓΑΡ ΕΞ ΕΡΓΩΝ ΝΟΜΟΥ ΕΙΣΙΝ ΥΠΟ ΚΑΤΑΡΑΝ ΕΙΣΙΝ ΓΕΓΡΑΠΤΑΙ ΓΑΡ ΟΤΙ ΕΠΙΚΑΤΑΡΑΤΟΣ ΠΑΣ ΟΣ ΟΥΚ ΕΜΜΕΝΕΙ ΠΑΣΙΝ ΤΟΙΣ ΓΕΓΡΑΜΜΕΝΟΙΣ ΕΝ ΤΩΙ ΒΙΒΛΙΩΙ ΤΟΥ ΝΟΜΟΥ ΤΟΥ ΠΟΙΗΣΑΙ ΑΥΤΑ
3,11,ΟΤΙ ΔΕ ΕΝ ΝΟΜΩΙ ΟΥΔΕΙΣ ΔΙΚΑΙΟΥΤΑΙ ΠΑΡΑ ΤΩΙ ΘΕΩΙ ΔΗΛΟΝ ΟΤΙ Ο ΔΙΚΑΙΟΣ ΕΚ ΠΙΣΤΕΩΣ ΖΗΣΕΤΑΙ
3,12,Ο ΔΕ ΝΟΜΟΣ ΟΥΚ ΕΣΤΙΝ ΕΚ ΠΙΣΤΕΩΣ ΑΛΛΑ Ο ΠΟΙΗΣΑΣ ΑΥΤΑ ΖΗΣΕΤΑΙ ΕΝ ΑΥΤΟΙΣ
3,13,ΧΡΙΣΤΟΣ ΗΜΑΣ ΕΞΗΓΟΡΑΣΕΝ ΕΚ ΤΗΣ ΚΑΤΑΡΑΣ ΤΟΥ ΝΟΜΟΥ ΓΕΝΟΜΕΝΟΣ ΥΠΕΡ ΗΜΩΝ ΚΑΤΑΡΑ ΟΤΙ ΓΕΓΡΑΠΤΑΙ ΕΠΙΚΑΤΑΡΑΤΟΣ ΠΑΣ Ο ΚΡΕΜΑΜΕΝΟΣ ΕΠΙ ΞΥΛΟΥ
3,14,ΙΝΑ ΕΙΣ ΤΑ ΕΘΝΗ Η ΕΥΛΟΓΙΑ ΤΟΥ ΑΒΡΑΑΜ ΓΕΝΗΤΑΙ ΕΝ ΧΡΙΣΤΩΙ ΙΗΣΟΥ ΙΝΑ ΤΗΝ ΕΠΑΓΓΕΛΙΑΝ ΤΟΥ ΠΝΕΥΜΑΤΟΣ ΛΑΒΩΜΕΝ ΔΙΑ ΤΗΣ ΠΙΣΤΕΩΣ
3,15,ΑΔΕΛΦΟΙ ΚΑΤΑ ΑΝΘΡΩΠΟΝ ΛΕΓΩ ΟΜΩΣ ΑΝΘΡΩΠΟΥ ΚΕΚΥΡΩΜΕΝΗΝ ΔΙΑΘΗΚΗΝ ΟΥΔΕΙΣ ΑΘΕΤΕΙ Η ΕΠΙΔΙΑΤΑΣΣΕΤΑΙ
3,16,ΤΩΙ ΔΕ ΑΒΡΑΑΜ ΕΡΡΕΘΗΣΑΝ ΑΙ ΕΠΑΓΓΕΛΙΑΙ ΚΑΙ ΤΩΙ ΣΠΕΡΜΑΤΙ ΑΥΤΟΥ ΟΥ ΛΕΓΕΙ ΚΑΙ ΤΟΙΣ ΣΠΕΡΜΑΣΙΝ ΩΣ ΕΠΙ ΠΟΛΛΩΝ ΑΛΛΑ ΩΣ ΕΠΙ ΕΝΟΣ ΚΑΙ ΤΩΙ ΣΠΕΡΜΑΤΙ ΣΟΥ ΟΣ ΕΣΤΙΝ ΧΡΙΣΤΟΣ
3,17,ΤΟΥΤΟ ΔΕ ΛΕΓΩ ΔΙΑΘΗΚΗΝ ΠΡΟΚΕΚΥΡΩΜΕΝΗΝ ΥΠΟ ΤΟΥ ΘΕΟΥ Ο ΜΕΤΑ ΤΕΤΡΑΚΟΣΙΑ ΚΑΙ ΤΡΙΑΚΟΝΤΑ ΕΤΗ ΓΕΓΟΝΩΣ ΝΟΜΟΣ ΟΥΚ ΑΚΥΡΟΙ ΕΙΣ ΤΟ ΚΑΤΑΡΓΗΣΑΙ ΤΗΝ ΕΠΑΓΓΕΛΙΑΝ
3,18,ΕΙ ΓΑΡ ΕΚ ΝΟΜΟΥ Η ΚΛΗΡΟΝΟΜΙΑ ΟΥΚΕΤΙ ΕΞ ΕΠΑΓΓΕΛΙΑΣ ΤΩΙ ΔΕ ΑΒΡΑΑΜ ΔΙΑ ΕΠΑΓΓΕΛΙΑΣ ΚΕΧΑΡΙΣΤΑΙ Ο ΘΕΟΣ
3,19,ΤΙ ΟΥΝ Ο ΝΟΜΟΣ ΤΩΝ ΠΑΡΑΒΑΣΕΩΝ ΧΑΡΙΝ ΠΡΟΣΕΤΕΘΗ ΑΧΡΙΣ ΟΥ ΕΛΘΗΙ ΤΟ ΣΠΕΡΜΑ ΩΙ ΕΠΗΓΓΕΛΤΑΙ ΔΙΑΤΑΓΕΙΣ ΔΙΑ ΑΓΓΕΛΩΝ ΕΝ ΧΕΙΡΙ ΜΕΣΙΤΟΥ
3,20,Ο ΔΕ ΜΕΣΙΤΗΣ ΕΝΟΣ ΟΥΚ ΕΣΤΙΝ Ο ΔΕ ΘΕΟΣ ΕΙΣ ΕΣΤΙΝ
3,21,Ο ΟΥΝ ΝΟΜΟΣ ΚΑΤΑ ΤΩΝ ΕΠΑΓΓΕΛΙΩΝ ΜΗ ΓΕΝΟΙΤΟ ΕΙ ΓΑΡ ΕΔΟΘΗ ΝΟΜΟΣ Ο ΔΥΝΑΜΕΝΟΣ ΖΩΙΟΠΟΙΗΣΑΙ ΟΝΤΩΣ ΕΝ ΝΟΜΟΥ ΑΝ ΗΝ Η ΔΙΚΑΙΟΣΥΝΗ
3,22,ΑΛΛΑ ΣΥΝΕΚΛΕΙΣΕΝ Η ΓΡΑΦΗ ΤΑ ΠΑΝΤΑ ΥΠΟ ΑΜΑΡΤΙΑΝ ΙΝΑ Η ΕΠΑΓΓΕΛΙΑ ΕΚ ΠΙΣΤΕΩΣ ΙΗΣΟΥ ΧΡΙΣΤΟΥ ΔΟΘΗΙ ΤΟΙΣ ΠΙΣΤΕΥΟΥΣΙΝ
3,23,ΠΡΟ ΤΟΥ ΔΕ ΕΛΘΕΙΝ ΤΗΝ ΠΙΣΤΙΝ ΥΠΟ ΝΟΜΟΝ ΕΦΡΟΥΡΟΥΜΕΘΑ ΣΥΝΚΛΕΙΟΜΕΝΟΙ ΕΙΣ ΤΗΝ ΜΕΛΛΟΥΣΑΝ ΠΙΣΤΙΝ ΑΠΟΚΑΛΥΦΘΗΝΑΙ
