chapter,verse,text
1,17,ΚΑΙ ΕΙΠΕΝ ΑΥΤΟΙΣ Ο ΙΗΣΟΥΣ ΔΕΥΤΕ ΟΠΙΣΩ ΜΟΥ ΚΑΙ ΠΟΙΗΣΩ ΥΜΑΣ ΓΕΝΕΣΘΑΙ ΑΛΙΕΙΣ ΑΝΘΡΩΠΩΝ
1,18,ΚΑΙ ΕΥΘΕΩΣ ΑΦΕΝΤΕΣ ΤΑ ΔΙΚΤΥΑ ΗΚΟΛΟΥΘΗΣΑΝ ΑΥΤΩΙ
1,19,ΚΑΙ ΠΡΟΒΑΣ ΟΛΙΓΟΝ ΕΙΔΕΝ ΙΑΚΩΒΟΝ ΤΟΝ ΤΟΥ ΖΕΒΕΔΑΙΟΥ ΚΑΙ ΙΩΑΝΝΗΝ ΤΟΝ ΑΔΕΛΦΟΝ ΑΥΤΟΥ ΚΑΙ ΑΥΤΟΥΣ ΕΝ ΤΩΙ ΠΛΟΙΩΙ ΚΑΤΑΡΤΙΖΟΝΤΑΣ ΤΑ ΔΙΚΤΥΑ
1,20,ΚΑΙ ΕΥΘΥΣ ΕΚΑΛΕΣΕΝ ΑΥΤΟΥΣ ΚΑΙ ΑΦΕΝΤΕΣ ΤΟΝ ΠΑΤΕΡΑ ΑΥΤΩΝ ΖΕΒΕΔΑΙΟΝ ΕΝ ΤΩΙ ΠΛΟΙΩΙ ΜΕΤΑ ΤΩΝ ΜΙΣΘΩΤΩΝ ΑΠΗΛΘΟΝ ΟΠΙΣΩ ΑΥΤΟΥ
1,21,ΚΑΙ ΕΙΣΠΟΡΕΥΟΝΤΑΙ ΕΙΣ ΚΑΦΑΡΝΑΟΥΜ ΚΑΙ ΕΥΘΕΩΣ ΤΟΙΣ ΣΑΒΒΑΣΙΝ ΕΙΣΕΛΘΩΝ ΕΙΣ ΤΗΝ ΣΥΝΑΓΩΓΗΝ ΕΔΙΔΑΣΚΕΝ
1,22,ΚΑΙ ΕΞΕΠΛΗΣΣΟΝΤΟ ΕΠΙ ΤΗΙ ΔΙΔΑΧΗΙ ΑΥΤΟΥ ΗΝ ΓΑΡ ΔΙΔΑΣΚΩΝ ΑΥΤΟΥΣ ΩΣ ΕΞΟΥΣΙΑΝ ΕΧΩΝ ΚΑΙ ΟΥΧ ΩΣ ΟΙ ΓΡΑΜΜΑΤΕΙΣ
1,23,ΚΑΙ ΕΥΘΥΣ ΗΝ ΕΝ ΤΗΙ ΣΥΝΑΓΩΓΗΙ ΑΥΤΩΝ ΑΝΘΡΩΠΟΣ ΕΝ ΠΝΕΥΜΑΤΙ ΑΚΑΘΑΡΤΩΙ ΚΑΙ ΑΝΕΚΡΑΞΕΝ
1,24,ΛΕΓΩΝ ΤΙ ΗΜΙΝ ΚΑΙ ΣΟΙ ΙΗΣΟΥ ΝΑΖΑΡΗΝΕ ΗΛΘΕΣ ΑΠΟΛΕΣΑΙ ΗΜΑΣ ΟΙΔΑ ΣΕ ΤΙΣ ΕΙ Ο ΑΓΙΟΣ ΤΟΥ ΘΕΟΥ
1,25,ΚΑΙ ΕΠΕΤΙΜΗΣΕΝ ΑΥΤΩΙ Ο ΙΗΣΟΥΣ ΛΕΓΩΝ ΦΙΜΩΘΗΤΙ ΚΑΙ ΕΞΕΛΘΕ ΕΞ ΑΥΤΟΥ
1,26,ΚΑΙ ΣΠΑΡΑΞΑΝ ΑΥΤΟΝ ΤΟ ΠΝΕΥΜΑ ΤΟ ΑΚΑΘΑΡΤΟΝ ΚΑΙ ΦΩΝΗΣΑΝ ΦΩΝΗΙ ΜΕΓΑΛΗΙ ΕΞΗΛΘΕΝ ΕΞ ΑΥΤΟΥ
1,27,ΚΑΙ ΕΘΑΜΒΗΘΗΣΑΝ ΑΠΑΝΤΕΣ ΩΣΤΕ ΣΥΝΖΗΤΕΙΝ ΠΡΟΣ ΑΥΤΟΥΣ ΛΕΓΟΝΤΑΣ ΤΙ ΕΣΤΙΝ ΤΟΥΤΟ ΔΙΔΑΧΗ ΚΑΙΝΗ ΚΑΤΑ ΕΞΟΥΣΙΑΝ ΚΑΙ ΤΟΙΣ ΠΝΕΥΜΑΣΙ ΤΟΙΣ ΑΚΑΘΑΡΤΟΙΣ ΕΠΙΤΑΣΣΕΙ ΚΑΙ ΥΠΑΚΟΥΟΥΣΙΝ ΑΥΤΩΙ
1,28,ΚΑΙ ΕΞΗΛΘΕΝ Η ΑΚΟΗ ΑΥΤΟΥ ΕΥΘΥΣ ΠΑΝΤΑΧΟΥ ΕΙΣ ΟΛΗΝ ΤΗΝ ΠΕΡΙΧΩΡΟΝ ΤΗΣ ΓΑΛΙΛΑΙΑΣ
1,29,ΚΑΙ ΕΥΘΥΣ ΕΚ ΤΗΣ ΣΥΝΑΓΩΓΗΣ ΕΞΕΛΘΟΝΤΕΣ ΗΛΘΟΝ ΕΙΣ ΤΗΝ ΟΙΚΙΑΝ ΣΙΜΩΝΟΣ ΚΑΙ ΑΝΔΡΕΟΥ ΜΕΤΑ ΙΑΚΩΒΟΥ ΚΑΙ ΙΩΑΝΝΟΥ
1,30,Η ΔΕ ΠΕΝΘΕΡΑ ΣΙΜΩΝΟΣ ΚΑΤΕΚΕΙΤΟ ΠΥΡΕΣΣΟΥΣΑ ΚΑΙ ΕΥΘΥΣ ΛΕΓΟΥΣΙΝ ΑΥΤΩΙ ΠΕΡΙ ΑΥΤΗΣ
1,31,ΚΑΙ ΠΡΟΣΕΛΘΩΝ ΗΓΕΙΡΕΝ ΑΥΤΗΝ ΚΡΑΤΗΣΑΣ ΤΗΣ ΧΕΙΡΟΣ ΚΑΙ ΑΦΗΚΕΝ ΑΥΤΗΝ Ο ΠΥΡΕΤΟΣ ΚΑΙ ΔΙΗΚΟΝΕΙ ΑΥΤΟΙΣ
1,32,ΟΨΙΑΣ ΔΕ ΓΕΝΟΜΕΝΗΣ ΟΤΕ ΕΔΥ Ο ΗΛΙΟΣ ΕΦΕΡΟΝ ΠΡΟΣ ΑΥΤΟΝ ΠΑΝΤΑΣ ΤΟΥΣ ΚΑΚΩΣ ΕΧΟΝΤΑΣ ΚΑΙ ΤΟΥΣ ΔΑΙΜΟΝΙΖΟΜΕΝΟΥΣ
1,33,ΚΑΙ ΗΝ ΟΛΗ Η ΠΟΛΙΣ ΕΠΙΣΥΝΗΓΜΕΝΗ ΠΡΟΣ ΤΗΝ ΘΥΡΑΝ
1,34,ΚΑΙ ΕΘΕΡΑΠΕΥΣΕΝ ΠΟΛΛΟΥΣ ΚΑΚΩΣ ΕΧΟΝΤΑΣ ΠΟΙΚΙΛΑΙΣ ΝΟΣΟΙΣ ΚΑΙ ΔΑΙΜΟΝΙΑ ΠΟΛΛΑ ΕΞΕΒΑΛΕΝ ΚΑΙ ΟΥΚ ΗΦΙΕΝ ΛΑΛΕΙΝ ΤΑ ΔΑΙΜΟΝΙΑ ΟΤΙ ΗΙΔΕΙΣΑΝ ΑΥΤΟΝ
1,35,ΚΑΙ ΠΡΩΙ ΕΝΝΥΧΑ ΛΕΙΑΝ ΑΝΑΣΤΑΣ ΕΞΗΛΘΕΝ ΚΑΙ ΑΠΗΛΘΕΝ ΕΙΣ ΕΡΗΜΟΝ ΤΟΠΟΝ ΚΑΚΕΙ ΠΡΟΣΗΥΧΕΤΟ
1,36,ΚΑΙ ΚΑΤΕΔΙΩΞΕΝ ΑΥΤΟΝ ΣΙΜΩΝ ΚΑΙ ΟΙ ΜΕΤΑ ΑΥΤΟΥ
1,37,ΚΑΙ ΕΥΡΟΝ ΑΥΤΟΝ ΚΑΙ ΛΕΓΟΥΣΙΝ ΑΥΤΩΙ ΟΤΙ ΠΑΝΤΕΣ ΖΗΤΟΥΣΙΝ ΣΕ
1,38,ΚΑΙ ΛΕΓΕΙ ΑΥΤΟΙΣ ΑΓΩΜΕΝ ΑΛΛΑΧΟΥ ΕΙΣ ΤΑΣ ΕΧΟΜΕΝΑΣ ΚΩΜΟΠΟΛΕΙΣ ΙΝΑ ΚΑΙ ΕΚΕΙ ΚΗΡΥΞΩ ΕΙΣ ΤΟΥΤΟ ΓΑΡ ΕΞΗΛΘΟΝ
1,39,ΚΑΙ ΗΛΘΕΝ ΚΗΡΥΣΣΩΝ ΕΙΣ ΤΑΣ ΣΥΝΑΓΩΓΑΣ ΑΥΤΩΝ ΕΙΣ ΟΛΗΝ ΤΗΝ ΓΑΛΙΛΑΙΑΝ ΚΑΙ ΤΑ ΔΑΙΜΟΝΙΑ ΕΚΒΑΛΛΩΝ
1,40,ΚΑΙ ΕΡΧΕΤΑΙ ΠΡΟΣ ΑΥΤΟΝ ΛΕΠΡΟΣ ΠΑΡΑΚΑΛΩΝ ΑΥΤΟΝ ΚΑΙ ΓΟΝΥΠΕΤΩΝ ΛΕΓΩΝ ΑΥΤΩΙ ΟΤΙ ΕΑΝ ΘΕΛΗΙΣ ΔΥΝΑΣΑΙ ΜΕ ΚΑΘΑΡΙΣΑΙ
1,41,ΚΑΙ ΣΠΛΑΓΧΝΙΣΘΕΙΣ ΕΚΤΕΙΝΑΣ ΤΗΝ ΧΕΙΡΑ ΑΥΤΟΥ ΗΨΑΤΟ ΚΑΙ ΛΕΓΕΙ ΑΥΤΩΙ ΘΕΛΩ ΚΑΘΑΡΙΣΘΗΤΙ
1,42,ΚΑΙ ΕΥΘΥΣ ΑΠΗΛΘΕΝ ΑΠΟ ΑΥΤΟΥ Η ΛΕΠΡΑ ΚΑΙ ΕΚΑΘΕΡΙΣΘΗ
1,43,ΚΑΙ ΕΜΒΡΙΜΗΣΑΜΕΝΟΣ ΑΥΤΩΙ ΕΥΘΥΣ ΕΞΕΒΑΛΕΝ ΑΥΤΟΝ
1,44,ΚΑΙ ΛΕΓΕΙ ΑΥΤΩΙ ΟΡΑ ΜΗΔΕΝΙ ΜΗΔΕΝ ΕΙΠΗΙΣ ΑΛΛΑ ΥΠΑΓΕ ΣΕΑΥΤΟΝ ΔΕΙΞΟΝ ΤΩΙ ΙΕΡΕΙ ΚΑΙ ΠΡΟΣΕΝΕΓΚΕ ΠΕΡΙ ΤΟΥ ΚΑΘΑΡΙΣΜΟΥ ΣΟΥ Α ΠΡΟΣΕΤΑΞΕΝ ΜΩΥΣΗΣ ΕΙΣ ΜΑΡΤΥΡΙΟΝ ΑΥΤΟΙΣ
1,45,Ο ΔΕ ΕΞΕΛΘΩΝ ΗΡΞΑΤΟ ΚΗΡΥΣΣΕΙΝ ΠΟΛΛΑ ΚΑΙ ΔΙΑΦΗΜΙΖΕΙΝ ΤΟΝ ΛΟΓΟΝ ΩΣΤΕ ΜΗΚΕΤΙ ΑΥΤΟΝ ΔΥΝΑΣΘΑΙ ΦΑΝΕΡΩΣ ΕΙΣ ΠΟΛΙΝ ΕΙΣΕΛΘΕΙΝ ΑΛΛΑ ΕΞΩ ΕΠΙ ΕΡΗΜΟΙΣ ΤΟΠΟΙΣ ΗΝ ΚΑΙ ΗΡΧΟΝΤΟ ΠΡΟΣ ΑΥΤΟΝ ΠΑΝΤΟΘΕΝ
2,1,ΚΑΙ ΕΙΣΕΛΘΩΝ ΠΑΛΙΝ ΕΙΣ ΚΑΦΑΡΝΑΟΥΜ ΔΙΑ ΗΜΕΡΩΝ ΗΚΟΥΣΘΗ ΟΤΙ ΕΝ ΟΙΚΩΙ ΕΣΤΙΝ
2,2,ΚΑΙ ΣΥΝΗΧΘΗΣΑΝ ΠΟΛΛΟΙ ΩΣΤΕ ΜΗΚΕΤΙ ΧΩΡΕΙΝ ΜΗΔΕ ΤΑ ΠΡΟΣ ΤΗΝ ΘΥΡΑΝ ΚΑΙ ΕΛΑΛΕΙ ΑΥΤΟΙΣ ΤΟΝ ΛΟΓΟΝ
2,3,ΚΑΙ ΕΡΧΟΝΤΑΙ ΦΕΡΟΝΤΕΣ ΠΡΟΣ ΑΥΤΟΝ ΠΑΡΑΛΥΤΙΚΟΝ ΑΙΡΟΜΕΝΟΝ ΥΠΟ ΤΕΣΣΑΡΩΝ
2,4,ΚΑΙ ΜΗ ΔΥΝΑΜΕΝΟΙ ΠΡΟΣΕΝΕΓΚΑΙ ΑΥΤΩΙ ΔΙΑ ΤΟΝ ΟΧΛΟΝ ΑΠΕΣΤΕΓΑΣΑΝ ΤΗΝ ΣΤΕΓΗΝ ΟΠΟΥ ΗΝ ΚΑΙ ΕΞΟΡΥΞΑΝΤΕΣ ΧΑΛΩΣΙ ΤΟΝ ΚΡΑΒΑΤΤΟΝ ΟΠΟΥ Ο ΠΑΡΑΛΥΤΙΚΟΣ ΚΑΤΕΚΕΙΤΟ
2,5,ΚΑΙ ΙΔΩΝ Ο ΙΗΣΟΥΣ ΤΗΝ ΠΙΣΤΙΝ ΑΥΤΩΝ ΛΕΓΕΙ ΤΩΙ ΠΑΡΑΛΥΤΙΚΩΙ ΤΕΚΝΟΝ ΑΦΕΩΝΤΑΙ ΣΟΥ ΑΙ ΑΜΑΡΤΙΑΙ
2,6,ΗΣΑΝ ΔΕ ΤΙΝΕΣ ΤΩΝ ΓΡΑΜΜΑΤΕΩΝ ΕΚΕΙ ΚΑΘΗΜΕΝΟΙ ΚΑΙ ΔΙΑΛΟΓΙΖΟΜΕΝΟΙ ΕΝ ΤΑΙΣ ΚΑΡΔΙΑΙΣ ΑΥΤΩΝ
2,7,ΤΙ ΟΥΤΟΣ ΟΥΤΩΣ ΛΑΛΕΙ ΒΛΑΣΦΗΜΕΙ ΤΙΣ ΔΥΝΑΤΑΙ ΑΦΙΕΝΑΙ ΑΜΑΡΤΙΑΣ ΕΙ ΜΗ ΕΙΣ Ο ΘΕΟΣ
2,8,ΚΑΙ ΕΥΘΥΣ ΕΠΙΓΝΟΥΣ Ο ΙΗΣΟΥΣ ΤΩΙ ΠΝΕΥΜΑΤΙ ΑΥΤΟΥ ΟΤΙ ΟΥΤΩΣ ΔΙΑΛΟΓΙΖΟΝΤΑΙ ΕΝ ΕΑΥΤΟΙΣ ΛΕΓΕΙ ΑΥΤΟΙΣ ΤΙ ΤΑΥΤΑ ΔΙΑΛΟΓΙΖΕΣΘΕ ΕΝ ΤΑΙΣ ΚΑΡΔΙΑΙΣ ΥΜΩΝ
2,9,ΤΙ ΕΣΤΙΝ ΕΥΚΟΠΩΤΕΡΟΝ ΕΙΠΕΙΝ ΤΩΙ ΠΑΡΑΛΥΤΙΚΩΙ ΑΦΙΕΝΤΑΙ ΣΟΥ ΑΙ ΑΜΑΡΤΙΑΙ Η ΕΙΠΕΙΝ ΕΓΕΙΡΕ ΚΑΙ ΑΡΟΝ ΤΟΝ ΚΡΑΒΑΤΤΟΝ ΣΟΥ ΚΑΙ ΠΕΡΙΠΑΤΕΙ
2,10,ΙΝΑ ΔΕ ΕΙΔΗΤΕ ΟΤΙ ΕΞΟΥΣΙΑΝ ΕΧΕΙ Ο ΥΙΟΣ ΤΟΥ ΑΝΘΡΩΠΟΥ ΕΠΙ ΤΗΣ ΓΗΣ ΑΦΙΕΝΑΙ ΑΜΑΡΤΙΑΣ ΛΕΓΕΙ ΤΩΙ ΠΑΡΑΛΥΤΙΚΩΙ
2,11,ΣΟΙ ΛΕΓΩ ΕΓΕΙΡΕ ΑΡΟΝ ΤΟΝ ΚΡΑΒΑΤΤΟΝ ΣΟΥ ΚΑΙ ΥΠΑΓΕ ΕΙΣ ΤΟΝ ΟΙΚΟΝ ΣΟΥ
2,12,ΚΑΙ ΗΓΕΡΘΗ ΚΑΙ ΕΥΘΥΣ ΑΡΑΣ ΤΟΝ ΚΡΑΒΑΤΤΟΝ ΕΞΗΛΘΕΝ ΕΜΠΡΟΣΘΕΝ ΠΑΝΤΩΝ ΩΣΤΕ ΕΞΙΣΤΑΣΘΑΙ ΠΑΝΤΑΣ ΚΑΙ ΔΟΞΑΖΕΙΝ ΤΟΝ ΘΕΟΝ ΛΕΓΟΝΤΑΣ ΟΤΙ ΟΥΤΩΣ ΟΥΔΕΠΟΤΕ ΕΙΔΟΜΕΝ
2,13,ΚΑΙ ΕΞΗΛΘΕΝ ΠΑΛΙΝ ΠΑΡΑ ΤΗΝ ΘΑΛΑΣΣΑΝ ΚΑΙ ΠΑΣ Ο ΟΧΛΟΣ ΗΡΧΕΤΟ ΠΡΟΣ ΑΥΤΟΝ ΚΑΙ ΕΔΙΔΑΣΚΕΝ ΑΥΤΟΥΣ
2,14,ΚΑΙ ΠΑΡΑΓΩΝ ΕΙΔΕΝ ΛΕΥΕΙΝ ΤΟΝ ΤΟΥ ΑΛΦΑΙΟΥ ΚΑΘΗΜΕΝΟΝ ΕΠΙ ΤΟ ΤΕΛΩΝΙΟΝ ΚΑΙ ΛΕΓΕΙ ΑΥΤΩΙ ΑΚΟΛΟΥΘΕΙ ΜΟΙ ΚΑΙ ΑΝΑΣΤΑΣ ΗΚΟΛΟΥΘΗΣΕΝ ΑΥΤΩΙ
2,15,ΚΑΙ ΓΙΝΕΤΑΙ ΚΑΤΑΚΕΙΣΘΑΙ ΑΥΤΟΝ ΕΝ ΤΗΙ ΟΙΚΙΑΙ ΑΥΤΟΥ ΚΑΙ ΠΟΛΛΟΙ ΤΕΛΩΝΑΙ ΚΑΙ ΑΜΑΡΤΩΛΟΙ ΣΥΝΑΝΕΚΕΙΝΤΟ ΤΩΙ ΙΗΣΟΥ ΚΑΙ ΤΟΙΣ ΜΑΘΗΤΑΙΣ ΑΥΤΟΥ ΗΣΑΝ ΓΑΡ ΠΟΛΛΟΙ ΚΑΙ ΗΚΟΛΟΥΘΟΥΝ ΑΥΤΩΙ
2,16,ΚΑΙ ΟΙ ΓΡΑΜΜΑΤΕΙΣ ΤΩΝ ΦΑΡΙΣΑΙΩΝ ΙΔΟΝΤΕΣ ΟΤΙ ΕΣΘΙΕΙ ΜΕΤΑ ΤΩΝ ΑΜΑΡΤΩΛΩΝ ΚΑΙ ΤΕΛΩΝΩΝ ΕΛΕΓΟΝ ΤΟΙΣ ΜΑΘΗΤΑΙΣ ΑΥΤΟΥ ΟΤΙ ΜΕΤΑ ΤΩΝ ΤΕΛΩΝΩΝ ΚΑΙ ΑΜΑΡΤΩΛΩΝ ΕΣΘΙΕΙ
2,17,ΚΑΙ ΑΚΟΥΣΑΣ Ο ΙΗΣΟΥΣ ΛΕΓΕΙ ΑΥΤΟΙΣ ΟΥ ΧΡΕΙΑΝ ΕΧΟΥΣΙΝ ΟΙ ΙΣΧΥΟΝΤΕΣ ΙΑΤΡΟΥ ΑΛΛΑ ΟΙ ΚΑΚΩΣ ΕΧΟΝΤΕΣ ΟΥΚ ΗΛΘΟΝ ΚΑΛΕΣΑΙ ΔΙΚΑΙΟΥΣ ΑΛΛΑ ΑΜΑΡΤΩΛΟΥΣ
2,18,ΚΑΙ ΗΣΑΝ ΟΙ ΜΑΘΗΤΑΙ ΙΩΑΝΝΟΥ ΚΑΙ ΟΙ ΦΑΡΙΣΑΙΟΙ ΝΗΣΤΕΥΟΝΤΕΣ ΚΑΙ ΕΡΧΟΝΤΑΙ ΚΑΙ ΛΕΓΟΥΣΙΝ ΑΥΤΩΙ ΔΙΑ ΤΙ ΟΙ ΜΑΘΗΤΑΙ ΙΩΑΝΝΟΥ ΚΑΙ ΟΙ ΜΑΘΗΤΑΙ ΤΩΝ ΦΑΡΙΣΑΙΩΝ ΝΗΣΤΕΥΟΥΣΙΝ ΟΙ ΔΕ ΣΟΙ ΜΑΘΗΤΑΙ ΟΥ ΝΗΣΤΕΥΟΥΣΙΝ
2,19,ΚΑΙ ΕΙΠΕΝ ΑΥΤΟΙΣ Ο ΙΗΣΟΥΣ ΜΗ ΔΥΝΑΝΤΑΙ ΟΙ ΥΙΟΙ ΤΟΥ ΝΥΜΦΩΝΟΣ ΕΝ ΩΙ Ο ΝΥΜΦΙΟΣ ΜΕΤΑ ΑΥΤΩΝ ΕΣΤΙΝ ΝΗΣΤΕΥΕΙΝ ΟΣΟΝ ΧΡΟΝΟΝ ΕΧΟΥΣΙΝ ΤΟΝ ΝΥΜΦΙΟΝ ΜΕΤΑ ΑΥΤΩΝ ΟΥ ΔΥΝΑΝΤΑΙ ΝΗΣΤΕΥΕΙΝ
2,20,ΕΛΕΥΣΟΝΤΑΙ ΔΕ ΗΜΕΡΑΙ ΟΤΑΝ ΑΠΑΡΘΗΙ ΑΠΟ ΑΥΤΩΝ Ο ΝΥΜΦΙΟΣ ΚΑΙ ΤΟΤΕ ΝΗΣΤΕΥΣΟΥΣΙΝ ΕΝ ΕΚΕΙΝΗΙ ΤΗΙ ΗΜΕΡΑΙ
2,21,ΟΥΔΕΙΣ ΕΠΙΒΛΗΜΑ ΡΑΚΟΥΣ ΑΓΝΑΦΟΥ ΕΠΙΡΑΠΤΕΙ ΕΠΙ ΙΜΑΤΙΟΝ ΠΑΛΑΙΟΝ ΕΙ ΔΕ ΜΗ ΑΙΡΕΙ ΤΟ ΠΛΗΡΩΜΑ ΑΠΟ ΑΥΤΟΥ ΤΟ ΚΑΙΝΟΝ ΤΟΥ ΠΑΛΑΙΟΥ ΚΑΙ ΧΕΙΡΟΝ ΣΧΙΣΜΑ ΓΙΝΕΤΑΙ
