chapter,verse,text
1,14,ΩΣ ΤΕΚΝΑ ΥΠΑΚΟΗΣ ΜΗ ΣΥΝΣΧΗΜΑΤΙΖΟΜΕΝΟΙ ΤΑΙΣ ΠΡΟΤΕΡΟΝ ΕΝ ΤΗΙ ΑΓΝΟΙΑΙ ΥΜΩΝ ΕΠΙΘΥΜΙΑΙΣ
1,15,ΑΛΛΑ ΚΑΤΑ ΤΟΝ ΚΑΛΕΣΑΝΤΑ ΥΜΑΣ ΑΓΙΟΝ ΚΑΙ ΑΥΤΟΙ ΑΓΙΟΙ ΕΝ ΠΑΣΗΙ ΑΝΑΣΤΡΟΦΗΙ ΓΕΝΗΘΗΤΕ
1,16,ΔΙΟΤΙ ΓΕΓΡΑΠΤΑΙ ΑΓΙΟΙ ΕΣΕΣΘΕ ΟΤΙ ΕΓΩ ΑΓΙΟΣ
1,17,ΚΑΙ ΕΙ ΠΑΤΕΡΑ ΕΠΙΚΑΛΕΙΣΘΕ ΤΟΝ ΑΠΡΟΣΩΠΟΛΗΜΠΤΩΣ ΚΡΙΝΟΝΤΑ ΚΑΤΑ ΤΟ ΕΚΑΣΤΟΥ ΕΡΓΟΝ ΕΝ ΦΟΒΩΙ ΤΟΝ ΤΗΣ ΠΑΡΟΙΚΙΑΣ ΥΜΩΝ ΧΡΟΝΟΝ ΑΝΑΣΤΡΑΦΗΤΕ
1,18,ΕΙΔΟΤΕΣ ΟΤΙ ΟΥ ΦΘΑΡΤΟΙΣ ΑΡΓΥΡΙΩΙ Η ΧΡΥΣΙΩΙ ΕΛΥΤΡΩΘΗΤΕ ΕΚ ΤΗΣ ΜΑΤΑΙΑΣ ΥΜΩΝ ΑΝΑΣΤΡΟΦΗΣ ΠΑΤΡΟΠΑΡΑΔΟΤΟΥ
1,19,ΑΛΛΑ ΤΙΜΙΩΙ ΑΙΜΑΤΙ ΩΣ ΑΜΝΟΥ ΑΜΩΜΟΥ ΚΑΙ ΑΣΠΙΛΟΥ ΧΡΙΣΤΟΥ
1,20,ΠΡΟΕΓΝΩΣΜΕΝΟΥ ΜΕΝ ΠΡΟ ΚΑΤΑΒΟΛΗΣ ΚΟΣΜΟΥ ΦΑΝΕΡΩΘΕΝΤΟΣ ΔΕ ΕΠΙ ΕΣΧΑΤΟΥ ΤΩΝ ΧΡΟΝΩΝ ΔΙΑ ΥΜΑΣ
1,21,ΤΟΥΣ ΔΙΑ ΑΥΤΟΥ ΠΙΣΤΕΥΟΝΤΑΣ ΕΙΣ ΘΕΟΝ ΤΟΝ ΕΓΕΙΡΑΝΤΑ ΑΥΤΟΝ ΕΚ ΝΕΚΡΩΝ ΚΑΙ ΔΟΞΑΝ ΑΥΤΩΙ ΔΟΝΤΑ ΩΣΤΕ ΤΗΝ ΠΙΣΤΙΝ ΥΜΩΝ ΚΑΙ ΕΛΠΙΔΑ ΕΙΝΑΙ ΕΙΣ ΘΕΟΝ
1,22,ΤΑΣ ΨΥΧΑΣ ΥΜΩΝ ΗΓΝΙΚΟΤΕΣ ΕΝ ΤΗΙ ΥΠΑΚΟΗΙ ΤΗΣ ΑΛΗΘΕΙΑΣ ΕΙΣ ΦΙΛΑΔΕΛΦΙΑΝ ΑΝΥΠΟΚΡΙΤΟΝ ΕΚ ΚΑΘΑΡΑΣ ΚΑΡΔΙΑΣ ΑΛΛΗΛΟΥΣ ΑΓΑΠΗΣΑΤΕ ΕΚΤΕΝΩΣ
1,23,ΑΝΑΓΕΓΕΝΝΗΜΕΝΟΙ ΟΥΚ ΕΚ ΣΠΟΡΑΣ ΦΘΑΡΤΗΣ ΑΛΛΑ ΑΦΘΑΡΤΟΥ ΔΙΑ ΛΟΓΟΥ ΖΩΝΤΟΣ ΘΕΟΥ ΚΑΙ ΜΕΝΟΝΤΟΣ
1,24,ΔΙΟΤΙ ΠΑΣΑ ΣΑΡΞ ΩΣ ΧΟΡΤΟΣ ΚΑΙ ΠΑΣΑ ΔΟΞΑ ΑΥΤΗΣ ΩΣ ΑΝΘΟΣ ΧΟΡΤΟΥ ΕΞΗΡΑΝΘΗ Ο ΧΟΡΤΟΣ ΚΑΙ ΤΟ ΑΝΘΟΣ ΕΞΕΠΕΣΕΝ
1,25,ΤΟ ΔΕ ΡΗΜΑ ΚΥΡΙΟΥ ΜΕΝΕΙ ΕΙΣ ΤΟΝ ΑΙΩΝΑ ΤΟΥΤΟ ΔΕ ΕΣΤΙΝ ΤΟ ΡΗΜΑ ΤΟ ΕΥΑΓΓΕΛΙΣΘΕΝ ΕΙΣ ΥΜΑΣ
2,1,ΑΠΟΘΕΜΕΝΟΙ ΟΥΝ ΠΑΣΑΝ ΚΑΚΙΑΝ ΚΑΙ ΠΑΝΤΑ ΔΟΛΟΝ ΚΑΙ ΥΠΟΚΡΙΣΕΙΣ ΚΑΙ ΦΘΟΝΟΥΣ ΚΑΙ ΠΑΣΑΣ ΚΑΤΑΛΑΛΙΑΣ
2,2,ΩΣ ΑΡΤΙΓΕΝΝΗΤΑ ΒΡΕΦΗ ΤΟ ΛΟΓΙΚΟΝ ΑΔΟΛΟΝ ΓΑΛΑ ΕΠΙΠΟΘΗΣΑΤΕ ΙΝΑ ΕΝ ΑΥΤΩΙ ΑΥΞΗΘΗΤΕ ΕΙΣ ΣΩΤΗΡΙΑΝ
2,3,ΕΙ ΕΓΕΥΣΑΣΘΕ ΟΤΙ ΧΡΗΣΤΟΣ Ο ΚΥΡΙΟΣ
2,4,ΠΡΟΣ ΟΝ ΠΡΟΣΕΡΧΟΜΕΝΟΙ ΛΙΘΟΝ ΖΩΝΤΑ ΥΠΟ ΑΝΘΡΩΠΩΝ ΜΕΝ ΑΠΟΔΕΔΟΚΙΜΑΣΜΕΝΟΝ ΠΑΡΑ ΔΕ ΘΕΩΙ ΕΚΛΕΚΤΟΝ ΕΝΤΙΜΟΝ
2,5,ΚΑΙ ΑΥΤΟΙ ΩΣ ΛΙΘΟΙ ΖΩΝΤΕΣ ΟΙΚΟΔΟΜΕΙΣΘΕ ΟΙΚΟΣ ΠΝΕΥΜΑΤΙΚΟΣ ΕΙΣ ΙΕΡΑΤΕΥΜΑ ΑΓΙΟΝ ΑΝΕΝΕΓΚΑΙ ΠΝΕΥΜΑΤΙΚΑΣ ΘΥΣΙΑΣ ΕΥΠΡΟΣΔΕΚΤΟΥΣ ΘΕΩΙ ΔΙΑ ΙΗΣΟΥ ΧΡΙΣΤΟΥ
2,6,ΔΙΟΤΙ ΠΕΡΙΕΧΕΙ ΕΝ ΓΡΑΦΗΙ ΙΔΟΥ ΤΙΘΗΜΙ ΕΝ ΣΙΩΝ ΛΙΘΟΝ ΑΚΡΟΓΩΝΙΑΙΟΝ ΕΚΛΕΚΤΟΝ ΕΝΤΙΜΟΝ ΚΑΙ Ο ΠΙΣΤΕΥΩΝ ΕΠΙ ΑΥΤΩΙ ΟΥ ΜΗ ΚΑΤΑΙΣΧΥΝΘΗΙ
2,7,ΥΜΙΝ ΟΥΝ Η ΤΙΜΗ ΤΟΙΣ ΠΙΣΤΕΥΟΥΣΙΝ ΑΠΙΣΤΟΥΣΙΝ ΔΕ ΛΙΘΟΣ ΟΝ ΑΠΕΔΟΚΙΜΑΣΑΝ ΟΙ ΟΙΚΟΔΟΜΟΥΝΤΕΣ ΟΥΤΟΣ ΕΓΕΝΗΘΗ ΕΙΣ ΚΕΦΑΛΗΝ ΓΩΝΙΑΣ
2,8,ΚΑΙ ΛΙΘΟΣ ΠΡΟΣΚΟΜΜΑΤΟΣ ΚΑΙ ΠΕΤΡΑ ΣΚΑΝΔΑΛΟΥ ΟΙ ΠΡΟΣΚΟΠΤΟΥΣΙΝ ΤΩΙ ΛΟΓΩΙ ΑΠΕΙΘΟΥΝΤΕΣ ΕΙΣ Ο ΚΑΙ ΕΤΕΘΗΣΑΝ
2,9,ΥΜΕΙΣ ΔΕ ΓΕΝΟΣ ΕΚΛΕΚΤΟΝ ΒΑΣΙΛΕΙΟΝ ΙΕΡΑΤΕΥΜΑ ΕΘΝΟΣ ΑΓΙΟΝ ΛΑΟΣ ΕΙΣ ΠΕΡΙΠΟΙΗΣΙΝ ΟΠΩΣ ΤΑΣ ΑΡΕΤΑΣ ΕΞΑΓΓΕΙΛΗΤΕ ΤΟΥ ΕΚ ΣΚΟΤΟΥΣ ΥΜΑΣ ΚΑΛΕΣΑΝΤΟΣ ΕΙΣ ΤΟ ΘΑΥΜΑΣΤΟΝ ΑΥΤΟΥ ΦΩΣ
2,10,ΟΙ ΠΟΤΕ ΟΥ ΛΑΟΣ ΝΥΝ ΔΕ ΛΑΟΣ ΘΕΟΥ ΟΙ ΟΥΚ ΗΛΕΗΜΕΝΟΙ ΝΥΝ ΔΕ ΕΛΕΗΘΕΝΤΕΣ
2,11,ΑΓΑΠΗΤΟΙ ΠΑΡΑΚΑΛΩ ΩΣ ΠΑΡΟΙΚΟΥΣ ΚΑΙ ΠΑΡΕΠΙΔΗΜΟΥΣ ΑΠΕΧΕΣΘΑΙ ΤΩΝ ΣΑΡΚΙΚΩΝ ΕΠΙΘΥΜΙΩΝ ΑΙΤΙΝΕΣ ΣΤΡΑΤΕΥΟΝΤΑΙ ΚΑΤΑ ΤΗΣ ΨΥΧΗΣ
2,12,ΤΗΝ ΑΝΑΣΤΡΟΦΗΝ ΥΜΩΝ ΕΝ ΤΟΙΣ ΕΘΝΕΣΙΝ ΕΧΟΝΤΕΣ ΚΑΛΗΝ ΙΝΑ ΕΝ ΩΙ ΚΑΤΑΛΑΛΟΥΣΙΝ ΥΜΩΝ ΩΣ ΚΑΚΟΠΟΙΩΝ ΕΚ ΤΩΝ ΚΑΛΩΝ ΕΡΓΩΝ ΕΠΟΠΤΕΥΟΝΤΕΣ ΔΟΞΑΣΩΣΙΝ ΤΟΝ ΘΕΟΝ ΕΝ ΗΜΕΡΑΙ ΕΠΙΣΚΟΠΗΣ
2,13,ΥΠΟΤΑΓΗΤΕ ΠΑΣΗΙ ΑΝΘΡΩΠΙΝΗΙ ΚΤΙΣΕΙ ΔΙΑ ΤΟΝ ΚΥΡΙΟΝ ΕΙΤΕ ΒΑΣΙΛΕΙ ΩΣ ΥΠΕΡΕΧΟΝΤΙ
2,14,ΕΙΤΕ ΗΓΕΜΟΣΙΝ ΩΣ ΔΙΑ ΑΥΤΟΥ ΠΕΜΠΟΜΕΝΟΙΣ ΕΙΣ ΕΚΔΙΚΗΣΙΝ ΚΑΚΟΠΟΙΩΝ ΕΠΑΙΝΟΝ ΔΕ ΑΓΑΘΟΠΟΙΩΝ
2,15,ΟΤΙ ΟΥΤΩΣ ΕΣΤΙΝ ΤΟ ΘΕΛΗΜΑ ΤΟΥ ΘΕΟΥ ΑΓΑΘΟΠΟΙΟΥΝΤΑΣ ΦΙΜΟΥΝ ΤΗΝ ΤΩΝ ΑΦΡΟΝΩΝ ΑΝΘΡΩΠΩΝ ΑΓΝΩΣΙΑΝ
2,16,ΩΣ ΕΛΕΥΘΕΡΟΙ ΚΑΙ ΜΗ ΩΣ ΕΠΙΚΑΛΥΜΜΑ ΕΧΟΝΤΕΣ ΤΗΣ ΚΑΚΙΑΣ ΤΗΝ ΕΛΕΥΘΕΡΙΑΝ ΑΛΛΑ ΩΣ ΘΕΟΥ ΔΟΥΛΟΙ
2,17,ΠΑΝΤΑΣ ΤΙΜΗΣΑΤΕ ΤΗΝ ΑΔΕΛΦΟΤΗΤΑ ΑΓΑΠΑΤΕ ΤΟΝ ΘΕΟΝ ΦΟΒΕΙΣΘΕ ΤΟΝ ΒΑΣΙΛΕΑ ΤΙΜΑΤΕ
2,18,ΟΙ ΟΙΚΕΤΑΙ ΥΠΟΤΑΣΣΟΜΕΝΟΙ ΕΝ ΠΑΝΤΙ ΦΟΒΩΙ ΤΟΙΣ ΔΕΣΠΟΤΑΙΣ ΟΥ ΜΟΝΟΝ ΤΟΙΣ ΑΓΑΘΟΙΣ ΚΑΙ ΕΠΙΕΙΚΕΣΙΝ ΑΛΛΑ ΚΑΙ ΤΟΙΣ ΣΚΟΛΙΟΙΣ
2,19,ΤΟΥΤΟ ΓΑΡ ΧΑΡΙΣ ΕΙ ΔΙΑ ΣΥΝΕΙΔΗΣΙΝ ΘΕΟΥ ΥΠΟΦΕΡΕΙ ΤΙΣ ΛΥΠΑΣ ΠΑΣΧΩΝ ΑΔΙΚΩΣ
2,20,ΠΟΙΟΝ ΓΑΡ ΚΛΕΟΣ ΕΙ ΑΜΑΡΤΑΝΟΝΤΕΣ ΚΑΙ ΚΟΛΑΦΙΖΟΜΕΝΟΙ ΥΠΟΜΕΝΕΙΤΕ ΑΛΛΑ ΕΙ ΑΓΑΘΟΠΟΙΟΥΝΤΕΣ ΚΑΙ ΠΑΣΧΟΝΤΕΣ ΥΠΟΜΕΝΕΙΤΕ ΤΟΥΤΟ ΧΑΡΙΣ ΠΑΡΑ ΘΕΩΙ
2,21,ΕΙΣ ΤΟΥΤΟ ΓΑΡ ΕΚΛΗΘΗΤΕ ΟΤΙ ΚΑΙ ΧΡΙΣΤΟΣ ΕΠΑΘΕΝ ΥΠΕΡ ΥΜΩΝ ΥΜΙΝ ΥΠΟΛΙΜΠΑΝΩΝ ΥΠΟΓΡΑΜΜΟΝ ΙΝΑ ΕΠΑΚΟΛΟΥΘΗΣΗΤΕ ΤΟΙΣ ΙΧΝΕΣΙΝ ΑΥΤΟΥ
2,22,ΟΣ ΑΜΑΡΤΙΑΝ ΟΥΚ ΕΠΟΙΗΣΕΝ ΟΥΔΕ ΕΥΡΕΘΗ ΔΟΛΟΣ ΕΝ ΤΩΙ ΣΤΟΜΑΤΙ ΑΥΤΟΥ
2,23,ΟΣ ΛΟΙΔΟΡΟΥΜΕΝΟΣ ΟΥΚ ΑΝΤΕΛΟΙΔΟΡΕΙ ΠΑΣΧΩΝ ΟΥΚ ΗΠΕΙΛΕΙ ΠΑΡΕΔΙΔΟΥ ΔΕ ΤΩΙ ΚΡΙΝΟΝΤΙ ΔΙΚΑΙΩΣ
2,24,ΟΣ ΤΑΣ ΑΜΑΡΤΙΑΣ ΗΜΩΝ ΑΥΤΟΣ ΑΝΗΝΕΓΚΕΝ ΕΝ ΤΩΙ ΣΩΜΑΤΙ ΑΥΤΟΥ ΕΠΙ ΤΟ ΞΥΛΟΝ ΙΝΑ ΤΑΙΣ ΑΜΑΡΤΙΑΙΣ ΑΠΟΓΕΝΟΜΕΝΟΙ ΤΗΙ ΔΙΚΑΙΟΣΥΝΗΙ ΖΗΣΩΜΕΝ ΟΥ ΤΩΙ ΜΩΛΩΠΙ ΙΑΘΗΤΕ
2,25,ΗΤΕ ΓΑΡ ΩΣ ΠΡΟΒΑΤΑ ΠΛΑΝΩΜΕΝΟΙ ΑΛΛΑ ΕΠΕΣΤΡΑΦΗΤΕ ΝΥΝ ΕΠΙ ΤΟΝ ΠΟΙΜΕΝΑ ΚΑΙ ΕΠΙΣΚΟΠΟΝ ΤΩΝ ΨΥΧΩΝ ΥΜΩΝ
3,1,ΟΜΟΙΩΣ ΓΥΝΑΙΚΕΣ ΥΠΟΤΑΣΣΟΜΕΝΑΙ ΤΟΙΣ ΙΔΙΟΙΣ ΑΝΔΡΑΣΙΝ ΙΝΑ ΚΑΙ ΕΙ ΤΙΝΕΣ ΑΠΕΙΘΟΥΣΙΝ ΤΩΙ ΛΟΓΩΙ ΔΙΑ ΤΗΣ ΤΩΝ ΓΥΝΑΙΚΩΝ ΑΝΑΣΤΡΟΦΗΣ ΑΝΕΥ ΛΟΓΟΥ ΚΕΡΔΗΘΗΣΟΝΤΑΙ
3,2,ΕΠΟΠΤΕΥΣΑΝΤΕΣ ΤΗΝ ΕΝ ΦΟΒΩΙ ΑΓΝΗΝ ΑΝΑΣΤΡΟΦΗΝ ΥΜΩΝ
3,3,ΩΝ ΕΣΤΩ ΟΥΧ Ο ΕΞΩΘΕΝ ΕΜΠΛΟΚΗΣ ΤΡΙΧΩΝ ΚΑΙ ΠΕΡΙΘΕΣΕΩΣ ΧΡΥΣΙΩΝ Η ΕΝΔΥΣΕΩΣ ΙΜΑΤΙΩΝ ΚΟΣΜΟΣ
3,4,ΑΛΛΑ Ο ΚΡΥΠΤΟΣ ΤΗΣ ΚΑΡΔΙΑΣ ΑΝΘΡΩΠΟΣ ΕΝ ΤΩΙ ΑΦΘΑΡΤΩΙ ΤΟΥ ΠΡΑΕΩΣ ΚΑΙ ΗΣΥΧΙΟΥ ΠΝΕΥΜΑΤΟΣ Ο ΕΣΤΙΝ ΕΝΩΠΙΟΝ ΤΟΥ ΘΕΟΥ ΠΟΛΥΤΕΛΕΣ
3,5,ΟΥΤΩΣ ΓΑΡ ΠΟΤΕ ΚΑΙ ΑΙ ΑΓΙΑΙ ΓΥΝΑΙΚΕΣ ΑΙ ΕΛΠΙΖΟΥΣΑΙ ΕΙΣ ΘΕΟΝ ΕΚΟΣΜΟΥΝ ΕΑΥΤΑΣ ΥΠΟΤΑΣΣΟΜΕΝΑΙ ΤΟΙΣ ΙΔΙΟΙΣ ΑΝΔΡΑΣΙΝ
3,6,ΩΣ ΣΑΡΡΑ ΥΠΗΚΟΥΣΕΝ ΤΩΙ ΑΒΡΑΑΜ ΚΥΡΙΟΝ ΑΥΤΟΝ ΚΑΛΟΥΣΑ ΗΣ ΕΓΕΝΗΘΗΤΕ ΤΕΚΝΑ ΑΓΑΘΟΠΟΙΟΥΣΑΙ ΚΑΙ ΜΗ ΦΟΒΟΥΜΕΝΑΙ ΜΗΔΕΜΙΑΝ ΠΤΟΗΣΙΝ
3,7,ΟΙ ΑΝΔΡΕΣ ΟΜΟΙΩΣ ΣΥΝΟΙΚΟΥΝΤΕΣ ΚΑΤΑ ΓΝΩΣΙΝ ΩΣ ΑΣΘΕΝΕΣΤΕΡΩΙ ΣΚΕΥΕΙ ΤΩΙ ΓΥΝΑΙΚΕΙΩΙ ΑΠΟΝΕΜΟΝΤΕΣ ΤΙΜΗΝ ΩΣ ΚΑΙ ΣΥΝΚΛΗΡΟΝΟΜΟΙΣ ΧΑΡΙΤΟΣ ΖΩΗΣ ΕΙΣ ΤΟ ΜΗ ΕΝΚΟΠΤΕΣΘΑΙ ΤΑΣ ΠΡΟΣΕΥΧΑΣ ΥΜΩΝ
3,8,ΤΟ ΔΕ ΤΕΛΟΣ ΠΑΝΤΕΣ ΟΜΟΦΡΟΝΕΣ ΣΥΝΠΑΘΕΙΣ ΦΙΛΑΔΕΛΦΟΙ ΕΥΣΠΛΑΓΧΝΟΙ ΤΑΠΕΙΝΟΦΡΟΝΕΣ
3,9,ΜΗ ΑΠΟΔΙΔΟΝΤΕΣ ΚΑΚΟΝ ΑΝΤΙ ΚΑΚΟΥ Η ΛΟΙΔΟΡΙΑΝ ΑΝΤΙ ΛΟΙΔΟΡΙΑΣ ΤΟΥΝΑΝΤΙΟΝ ΔΕ ΕΥΛΟΓΟΥΝΤΕΣ ΟΤΙ ΕΙΣ ΤΟΥΤΟ ΕΚΛΗΘΗΤΕ ΙΝΑ ΕΥΛΟΓΙΑΝ ΚΛΗΡΟΝΟΜΗΣΗΤΕ
3,10,Ο ΓΑΡ ΘΕΛΩΝ ΖΩΗΝ ΑΓΑΠΑΝ ΚΑΙ ΙΔΕΙΝ ΗΜΕΡΑΣ ΑΓΑΘΑΣ ΠΑΥΣΑΤΩ ΤΗΝ ΓΛΩΣΣΑΝ ΑΠΟ ΚΑΚΟΥ ΚΑΙ ΧΕΙΛΗ ΤΟΥ ΜΗ ΛΑΛΗΣΑΙ ΔΟΛΟΝ
3,11,ΕΚΚΛΙΝΑΤΩ ΔΕ ΑΠΟ ΚΑΚΟΥ ΚΑΙ ΠΟΙΗΣΑΤΩ ΑΓΑΘΟΝ ΖΗΤΗΣΑΤΩ ΕΙΡΗΝΗΝ ΚΑΙ ΔΙΩΞΑΤΩ ΑΥΤΗΝ
3,12,ΟΤΙ ΟΦΘΑΛΜΟΙ ΚΥΡΙΟΥ ΕΠΙ ΔΙΚΑΙΟΥΣ ΚΑΙ ΩΤΑ ΑΥΤΟΥ ΕΙΣ ΔΕΗΣΙΝ ΑΥΤΩΝ ΠΡΟΣΩΠΟΝ ΔΕ ΚΥΡΙΟΥ ΕΠΙ ΠΟΙΟΥΝΤΑΣ ΚΑΚΑ
3,13,ΚΑΙ ΤΙΣ Ο ΚΑΚΩΣΩΝ ΥΜΑΣ ΕΑΝ ΤΟΥ ΑΓΑΘΟΥ ΖΗΛΩΤΑΙ ΓΕΝΗΣΘΕ
3,14,ΑΛΛΑ ΕΙ ΚΑΙ ΠΑΣΧΟΙΤΕ ΔΙΑ ΔΙΚΑΙΟΣΥΝΗΝ ΜΑΚΑΡΙΟΙ ΤΟΝ ΔΕ ΦΟΒΟΝ ΑΥΤΩΝ ΜΗ ΦΟΒΗΘΗΤΕ ΜΗΔΕ ΤΑΡΑΧΘΗΤΕ
3,15,ΚΥΡΙΟΝ ΔΕ ΤΟΝ ΧΡΙΣΤΟΝ ΑΓΙΑΣΑΤΕ ΕΝ ΤΑΙΣ ΚΑΡΔΙΑΙΣ ΥΜΩΝ ΕΤΟΙΜΟΙ ΑΕΙ ΠΡΟΣ ΑΠΟΛΟΓΙΑΝ ΠΑΝΤΙ ΤΩΙ ΑΙΤΟΥΝΤΙ ΥΜΑΣ ΛΟΓΟΝ ΠΕΡΙ ΤΗΣ ΕΝ ΥΜΙΝ ΕΛΠΙΔΟΣ
