chapter,verse,text
3,2,ΔΕΙ ΟΥΝ ΤΟΝ ΕΠΙΣΚΟΠΟΝ ΑΝΕΠΙΛΗΜΠΤΟΝ ΕΙΝΑΙ ΜΙΑΣ ΓΥΝΑΙΚΟΣ ΑΝΔΡΑ ΝΗΦΑΛΙΟΝ ΣΩΦΡΟΝΑ ΚΟΣΜΙΟΝ ΦΙΛΟΞΕΝΟΝ ΔΙΔΑΚΤΙΚΟΝ
3,3,ΜΗ ΠΑΡΟΙΝΟΝ ΜΗ ΠΛΗΚΤΗΝ ΑΛΛΑ ΕΠΙΕΙΚΗ ΑΜΑΧΟΝ ΑΦΙΛΑΡΓΥΡΟΝ
3,4,ΤΟΥ ΙΔΙΟΥ ΟΙΚΟΥ ΚΑΛΩΣ ΠΡΟΙΣΤΑΜΕΝΟΝ ΤΕΚΝΑ ΕΧΟΝΤΑ ΕΝ ΥΠΟΤΑΓΗΙ ΜΕΤΑ ΠΑΣΗΣ ΣΕΜΝΟΤΗΤΟΣ
3,5,ΕΙ ΔΕ ΤΙΣ ΤΟΥ ΙΔΙΟΥ ΟΙΚΟΥ ΠΡΟΣΤΗΝΑΙ ΟΥΚ ΟΙΔΕΝ ΠΩΣ ΕΚΚΛΗΣΙΑΣ ΘΕΟΥ ΕΠΙΜΕΛΗΣΕΤΑΙ
3,6,ΜΗ ΝΕΟΦΥΤΟΝ ΙΝΑ ΜΗ ΤΥΦΩΘΕΙΣ ΕΙΣ ΚΡΙΜΑ ΕΜΠΕΣΗΙ ΤΟΥ ΔΙΑΒΟΛΟΥ
3,7,ΔΕΙ ΔΕ ΚΑΙ ΜΑΡΤΥΡΙΑΝ ΚΑΛΗΝ ΕΧΕΙΝ ΑΠΟ ΤΩΝ ΕΞΩΘΕΝ ΙΝΑ ΜΗ ΕΙΣ ΟΝΕΙΔΙΣΜΟΝ ΕΜΠΕΣΗΙ ΚΑΙ ΠΑΓΙΔΑ ΤΟΥ ΔΙΑΒΟΛΟΥ
3,8,ΔΙΑΚΟΝΟΥΣ ΩΣΑΥΤΩΣ ΣΕΜΝΟΥΣ ΜΗ ΔΙΛΟΓΟΥΣ ΜΗ ΟΙΝΩΙ ΠΟΛΛΩΙ ΠΡΟΣΕΧΟΝΤΑΣ ΜΗ ΑΙΣΧΡΟΚΕΡΔΕΙΣ
3,9,ΕΧΟΝΤΑΣ ΤΟ ΜΥΣΤΗΡΙΟΝ ΤΗΣ ΠΙΣΤΕΩΣ ΕΝ ΚΑΘΑΡΑΙ ΣΥΝΕΙΔΗΣΕΙ
3,10,ΚΑΙ ΟΥΤΟΙ ΔΕ ΔΟΚΙΜΑΖΕΣΘΩΣΑΝ ΠΡΩΤΟΝ ΕΙΤΑ ΔΙΑΚΟΝΕΙΤΩΣΑΝ ΑΝΕΓΚΛΗΤΟΙ ΟΝΤΕΣ
3,11,ΓΥΝΑΙΚΑΣ ΩΣΑΥΤΩΣ ΣΕΜΝΑΣ ΜΗ ΔΙΑΒΟΛΟΥΣ ΝΗΦΑΛΙΟΥΣ ΠΙΣΤΑΣ ΕΝ ΠΑΣΙΝ
3,12,ΔΙΑΚΟΝΟΙ ΕΣΤΩΣΑΝ ΜΙΑΣ ΓΥΝΑΙΚΟΣ ΑΝΔΡΕΣ ΤΕΚΝΩΝ ΚΑΛΩΣ ΠΡΟΙΣΤΑΜΕΝΟΙ ΚΑΙ ΤΩΝ ΙΔΙΩΝ ΟΙΚΩΝ
3,13,ΟΙ ΓΑΡ ΚΑΛΩΣ ΔΙΑΚΟΝΗΣΑΝΤΕΣ ΒΑΘΜΟΝ ΕΑΥΤΟΙΣ ΚΑΛΟΝ ΠΕΡΙΠΟΙΟΥΝΤΑΙ ΚΑΙ ΠΟΛΛΗΝ ΠΑΡΡΗΣΙΑΝ ΕΝ ΠΙΣΤΕΙ ΤΗΙ ΕΝ ΧΡΙΣΤΩΙ ΙΗΣΟΥ
3,14,ΤΑΥΤΑ ΣΟΙ ΓΡΑΦΩ ΕΛΠΙΖΩΝ ΕΛΘΕΙΝ ΠΡΟΣ ΣΕ ΕΝ ΤΑΧΕΙ
3,15,ΕΑΝ ΔΕ ΒΡΑΔΥΝΩ ΙΝΑ ΕΙΔΗΙΣ ΠΩΣ ΔΕΙ ΕΝ ΟΙΚΩΙ ΘΕΟΥ ΑΝΑΣΤΡΕΦΕΣΘΑΙ ΗΤΙΣ ΕΣΤΙΝ ΕΚΚΛΗΣΙΑ ΘΕΟΥ ΖΩΝΤΟΣ ΣΤΥΛΟΣ ΚΑΙ ΕΔΡΑΙΩΜΑ ΤΗΣ ΑΛΗΘΕΙΑΣ
3,16,ΚΑΙ ΟΜΟΛΟΓΟΥΜΕΝΩΣ ΜΕΓΑ ΕΣΤΙΝ ΤΟ ΤΗΣ ΕΥΣΕΒΕΙΑΣ ΜΥΣΤΗΡΙΟΝ ΟΣ ΕΦΑΝΕΡΩΘΗ ΕΝ ΣΑΡΚΙ ΕΔΙΚΑΙΩΘΗ ΕΝ ΠΝΕΥΜΑΤΙ ΩΦΘΗ ΑΓΓΕΛΟΙΣ ΕΚΗΡΥΧΘΗ ΕΝ ΕΘΝΕΣΙΝ ΕΠΙΣΤΕΥΘΗ ΕΝ ΚΟΣΜΩΙ ΑΝΕΛΗΜΦΘΗ ΕΝ ΔΟΞΗΙ
4,1,ΤΟ ΔΕ ΠΝΕΥΜΑ ΡΗΤΩΣ ΛΕΓΕΙ ΟΤΙ ΕΝ ΥΣΤΕΡΟΙΣ ΚΑΙΡΟΙΣ ΑΠΟΣΤΗΣΟΝΤΑΙ ΤΙΝΕΣ ΤΗΣ ΠΙΣΤΕΩΣ ΠΡΟΣΕΧΟΝΤΕΣ ΠΝΕΥΜΑΣΙ ΠΛΑΝΟΙΣ ΚΑΙ ΔΙΔΑΣΚΑΛΙΑΙΣ ΔΑΙΜΟΝΙΩΝ
4,2,ΕΝ ΥΠΟΚΡΙΣΕΙ ΨΕΥΔΟΛΟΓΩΝ ΚΕΚΑΥΣΤΗΡΙΑΣΜΕΝΩΝ ΤΗΝ ΙΔΙΑΝ ΣΥΝΕΙΔΗΣΙΝ
4,3,ΚΩΛΥΟΝΤΩΝ ΓΑΜΕΙΝ ΑΠΕΧΕΣΘΑΙ ΒΡΩΜΑΤΩΝ Α Ο ΘΕΟΣ ΕΚΤΙΣΕΝ ΕΙΣ ΜΕΤΑΛΗΜΨΙΝ ΜΕΤΑ ΕΥΧΑΡΙΣΤΙΑΣ ΤΟΙΣ ΠΙΣΤΟΙΣ ΚΑΙ ΕΠΕΓΝΩΚΟΣΙ ΤΗΝ ΑΛΗΘΕΙΑΝ
4,4,ΟΤΙ ΠΑΝ ΚΤΙΣΜΑ ΘΕΟΥ ΚΑΛΟΝ ΚΑΙ ΟΥΔΕΝ ΑΠΟΒΛΗΤΟΝ ΜΕΤΑ ΕΥΧΑΡΙΣΤΙΑΣ ΛΑΜΒΑΝΟΜΕΝΟΝ
4,5,ΑΓΙΑΖΕΤΑΙ ΓΑΡ ΔΙΑ ΛΟΓΟΥ ΘΕΟΥ ΚΑΙ ΕΝΤΕΥΞΕΩΣ
4,6,ΤΑΥΤΑ ΥΠΟΤΙΘΕΜΕΝΟΣ ΤΟΙΣ ΑΔΕΛΦΟΙΣ ΚΑΛΟΣ ΕΣΗΙ ΔΙΑΚΟΝΟΣ ΧΡΙΣΤΟΥ ΙΗΣΟΥ ΕΝΤΡΕΦΟΜΕΝΟΣ ΤΟΙΣ ΛΟΓΟΙΣ ΤΗΣ ΠΙΣΤΕΩΣ ΚΑΙ ΤΗΣ ΚΑΛΗΣ ΔΙΔΑΣΚΑΛΙΑΣ ΗΙ ΠΑΡΗΚΟΛΟΥΘΗΚΑΣ
4,7,ΤΟΥΣ ΔΕ ΒΕΒΗΛΟΥΣ ΚΑΙ ΓΡΑΩΔΕΙΣ ΜΥΘΟΥΣ ΠΑΡΑΙΤΟΥ ΓΥΜΝΑΖΕ ΔΕ ΣΕΑΥΤΟΝ ΠΡΟΣ ΕΥΣΕΒΕΙΑΝ
4,8,Η ΓΑΡ ΣΩΜΑΤΙΚΗ ΓΥΜΝΑΣΙΑ ΠΡΟΣ ΟΛΙΓΟΝ ΕΣΤΙΝ ΩΦΕΛΙΜΟΣ Η ΔΕ ΕΥΣΕΒΕΙΑ ΠΡΟΣ ΠΑΝΤΑ ΩΦΕΛΙΜΟΣ ΕΣΤΙΝ ΕΠΑΓΓΕΛΙΑΝ ΕΧΟΥΣΑ ΖΩΗΣ ΤΗΣ ΝΥΝ ΚΑΙ ΤΗΣ ΜΕΛΛΟΥΣΗΣ
4,9,ΠΙΣΤΟΣ Ο ΛΟΓΟΣ ΚΑΙ ΠΑΣΗΣ ΑΠΟΔΟΧΗΣ ΑΞΙΟΣ
4,10,ΕΙΣ ΤΟΥΤΟ ΓΑΡ ΚΟΠΙΩΜΕΝ ΚΑΙ ΑΓΩΝΙΖΟΜΕΘΑ ΟΤΙ ΗΛΠΙΚΑΜΕΝ ΕΠΙ ΘΕΩΙ ΖΩΝΤΙ ΟΣ ΕΣΤΙΝ ΣΩΤΗΡ ΠΑΝΤΩΝ ΑΝΘΡΩΠΩΝ ΜΑΛΙΣΤΑ ΠΙΣΤΩΝ
4,11,ΠΑΡΑΓΓΕΛΛΕ ΤΑΥΤΑ ΚΑΙ ΔΙΔΑΣΚΕ
4,12,ΜΗΔΕΙΣ ΣΟΥ ΤΗΣ ΝΕΟΤΗΤΟΣ ΚΑΤΑΦΡΟΝΕΙΤΩ ΑΛΛΑ ΤΥΠΟΣ ΓΙΝΟΥ ΤΩΝ ΠΙΣΤΩΝ ΕΝ ΛΟΓΩΙ ΕΝ ΑΝΑΣΤΡΟΦΗΙ ΕΝ ΑΓΑΠΗΙ ΕΝ ΠΙΣΤΕΙ ΕΝ ΑΓΝΙΑΙ
4,13,ΕΩΣ ΕΡΧΟΜΑΙ ΠΡΟΣΕΧΕ ΤΗΙ ΑΝΑΓΝΩΣΕΙ ΤΗΙ ΠΑΡΑΚΛΗΣΕΙ ΤΗΙ ΔΙΔΑΣΚΑΛΙΑΙ
4,14,ΜΗ ΑΜΕΛΕΙ ΤΟΥ ΕΝ ΣΟΙ ΧΑΡΙΣΜΑΤΟΣ Ο ΕΔΟΘΗ ΣΟΙ ΔΙΑ ΠΡΟΦΗΤΕΙΑΣ ΜΕΤΑ ΕΠΙΘΕΣΕΩΣ ΤΩΝ ΧΕΙΡΩΝ ΤΟΥ ΠΡΕΣΒΥΤΕΡΙΟΥ
4,15,ΤΑΥΤΑ ΜΕΛΕΤΑ ΕΝ ΤΟΥΤΟΙΣ ΙΣΘΙ ΙΝΑ ΣΟΥ Η ΠΡΟΚΟΠΗ ΦΑΝΕΡΑ ΗΙ ΠΑΣΙΝ
4,16,ΕΠΕΧΕ ΣΕΑΥΤΩΙ ΚΑΙ ΤΗΙ ΔΙΔΑΣΚΑΛΙΑΙ ΕΠΙΜΕΝΕ ΑΥΤΟΙΣ ΤΟΥΤΟ ΓΑΡ ΠΟΙΩΝ ΚΑΙ ΣΕΑΥΤΟΝ ΣΩΣΕΙΣ ΚΑΙ ΤΟΥΣ ΑΚΟΥΟΝΤΑΣ ΣΟΥ
5,1,ΠΡΕΣΒΥΤΕΡΩΙ ΜΗ ΕΠΙΠΛΗΞΗΙΣ ΑΛΛΑ ΠΑΡΑΚΑΛΕΙ ΩΣ ΠΑΤΕΡΑ ΝΕΩΤΕΡΟΥΣ ΩΣ ΑΔΕΛΦΟΥΣ
5,2,ΠΡΕΣΒΥΤΕΡΑΣ ΩΣ ΜΗΤΕΡΑΣ ΝΕΩΤΕΡΑΣ ΩΣ ΑΔΕΛΦΑΣ ΕΝ ΠΑΣΗΙ ΑΓΝΙΑΙ
5,3,ΧΗΡΑΣ ΤΙΜΑ ΤΑΣ ΟΝΤΩΣ ΧΗΡΑΣ
5,4,ΕΙ ΔΕ ΤΙΣ ΧΗΡΑ ΤΕΚΝΑ Η ΕΚΓΟΝΑ ΕΧΕΙ ΜΑΝΘΑΝΕΤΩΣΑΝ ΠΡΩΤΟΝ ΤΟΝ ΙΔΙΟΝ ΟΙΚΟΝ ΕΥΣΕΒΕΙΝ ΚΑΙ ΑΜΟΙΒΑΣ ΑΠΟΔΙΔΟΝΑΙ ΤΟΙΣ ΠΡΟΓΟΝΟΙΣ ΤΟΥΤΟ ΓΑΡ ΕΣΤΙΝ ΑΠΟΔΕΚΤΟΝ ΕΝΩΠΙΟΝ ΤΟΥ ΘΕΟΥ
5,5,Η ΔΕ ΟΝΤΩΣ ΧΗΡΑ ΚΑΙ ΜΕΜΟΝΩΜΕΝΗ ΗΛΠΙΚΕΝ ΕΠΙ ΘΕΟΝ ΚΑΙ ΠΡΟΣΜΕΝΕΙ ΤΑΙΣ ΔΕΗΣΕΣΙΝ ΚΑΙ ΤΑΙΣ ΠΡΟΣΕΥΧΑΙΣ ΝΥΚΤΟΣ ΚΑΙ ΗΜΕΡΑΣ
5,6,Η ΔΕ ΣΠΑΤΑΛΩΣΑ ΖΩΣΑ ΤΕΘΝΗΚΕΝ
5,7,ΚΑΙ ΤΑΥΤΑ ΠΑΡΑΓΓΕΛΛΕ ΙΝΑ ΑΝΕΠΙΛΗΜΠΤΟΙ ΩΣΙΝ
5,8,ΕΙ ΔΕ ΤΙΣ ΤΩΝ ΙΔΙΩΝ ΚΑΙ ΜΑΛΙΣΤΑ ΟΙΚΕΙΩΝ ΟΥ ΠΡΟΝΟΕΙ ΤΗΝ ΠΙΣΤΙΝ ΗΡΝΗΤΑΙ ΚΑΙ ΕΣΤΙΝ ΑΠΙΣΤΟΥ ΧΕΙΡΩΝ
5,9,ΧΗΡΑ ΚΑΤΑΛΕΓΕΣΘΩ ΜΗ ΕΛΑΤΤΟΝ ΕΤΩΝ ΕΞΗΚΟΝΤΑ ΓΕΓΟΝΥΙΑ ΕΝΟΣ ΑΝΔΡΟΣ ΓΥΝΗ
