chapter,verse,text
1,12,ΚΑΙ ΕΠΕΣΤΡΕΨΑ ΒΛΕΠΕΙΝ ΤΗΝ ΦΩΝΗΝ ΗΤΙΣ ΕΛΑΛΕΙ ΜΕΤΑ ΕΜΟΥ ΚΑΙ ΕΠΙΣΤΡΕΨΑΣ ΕΙΔΟΝ ΕΠΤΑ ΛΥΧΝΙΑΣ ΧΡΥΣΑΣ
1,13,ΚΑΙ ΕΝ ΜΕΣΩΙ ΤΩΝ ΛΥΧΝΙΩΝ ΟΜΟΙΟΝ ΥΙΟΝ ΑΝΘΡΩΠΟΥ ΕΝΔΕΔΥΜΕΝΟΝ ΠΟΔΗΡΗ ΚΑΙ ΠΕΡΙΕΖΩΣΜΕΝΟΝ ΠΡΟΣ ΤΟΙΣ ΜΑΣΤΟΙΣ ΖΩΝΗΝ ΧΡΥΣΑΝ
1,14,Η ΔΕ ΚΕΦΑΛΗ ΑΥΤΟΥ ΚΑΙ ΑΙ ΤΡΙΧΕΣ ΛΕΥΚΑΙ ΩΣ ΕΡΙΟΝ ΛΕΥΚΟΝ ΩΣ ΧΙΩΝ ΚΑΙ ΟΙ ΟΦΘΑΛΜΟΙ ΑΥΤΟΥ ΩΣ ΦΛΟΞ ΠΥΡΟΣ
1,15,ΚΑΙ ΟΙ ΠΟΔΕΣ ΑΥΤΟΥ ΟΜΟΙΟΙ ΧΑΛΚΟΛΙΒΑΝΩΙ ΩΣ ΕΝ ΚΑΜΙΝΩΙ ΠΕΠΥΡΩΜΕΝΗΣ ΚΑΙ Η ΦΩΝΗ ΑΥΤΟΥ ΩΣ ΦΩΝΗ ΥΔΑΤΩΝ ΠΟΛΛΩΝ
1,16,ΚΑΙ ΕΧΩΝ ΕΝ ΤΗΙ ΔΕΞΙΑΙ ΧΕΙΡΙ ΑΥΤΟΥ ΑΣΤΕΡΑΣ ΕΠΤΑ ΚΑΙ ΕΚ ΤΟΥ ΣΤΟΜΑΤΟΣ ΑΥΤΟΥ ΡΟΜΦΑΙΑ ΔΙΣΤΟΜΟΣ ΟΞΕΙΑ ΕΚΠΟΡΕΥΟΜΕΝΗ ΚΑΙ Η ΟΨΙΣ ΑΥΤΟΥ ΩΣ Ο ΗΛΙΟΣ ΦΑΙΝΕΙ ΕΝ ΤΗΙ ΔΥΝΑΜΕΙ ΑΥΤΟΥ
1,17,ΚΑΙ ΟΤΕ ΕΙΔΟΝ ΑΥΤΟΝ ΕΠΕΣΑ ΠΡΟΣ ΤΟΥΣ ΠΟΔΑΣ ΑΥΤΟΥ ΩΣ ΝΕΚΡΟΣ ΚΑΙ ΕΘΗΚΕΝ ΤΗΝ ΔΕΞΙΑΝ ΑΥΤΟΥ ΕΠΙ ΕΜΕ ΛΕΓΩΝ ΜΗ ΦΟΒΟΥ ΕΓΩ ΕΙΜΙ Ο ΠΡΩΤΟΣ ΚΑΙ Ο ΕΣΧΑΤΟΣ
1,18,ΚΑΙ Ο ΖΩΝ ΚΑΙ ΕΓΕΝΟΜΗΝ ΝΕΚΡΟΣ ΚΑΙ ΙΔΟΥ ΖΩΝ ΕΙΜΙ ΕΙΣ ΤΟΥΣ ΑΙΩΝΑΣ ΤΩΝ ΑΙΩΝΩΝ ΚΑΙ ΕΧΩ ΤΑΣ ΚΛΕΙΣ ΤΟΥ ΘΑΝΑΤΟΥ ΚΑΙ ΤΟΥ ΑΙΔΟΥ
1,19,ΓΡΑΨΟΝ ΟΥΝ Α ΕΙΔΕΣ ΚΑΙ Α ΕΙΣΙΝ ΚΑΙ Α ΜΕΛΛΕΙ ΓΕΝΕΣΘΑΙ ΜΕΤΑ ΤΑΥΤΑ
1,20,ΤΟ ΜΥΣΤΗΡΙΟΝ ΤΩΝ ΕΠΤΑ ΑΣΤΕΡΩΝ ΟΥΣ ΕΙΔΕΣ ΕΠΙ ΤΗΣ ΔΕΞΙΑΣ ΜΟΥ ΚΑΙ ΤΑΣ ΕΠΤΑ ΛΥΧΝΙΑΣ ΤΑΣ ΧΡΥΣΑΣ ΟΙ ΕΠΤΑ ΑΣΤΕΡΕΣ ΑΓΓΕΛΟΙ ΤΩΝ ΕΠΤΑ ΕΚΚΛΗΣΙΩΝ ΕΙΣΙΝ ΚΑΙ ΑΙ ΛΥΧΝΙΑΙ ΑΙ ΕΠΤΑ ΕΠΤΑ ΕΚΚΛΗΣΙΑΙ ΕΙΣΙΝ
2,1,ΤΩΙ ΑΓΓΕΛΩΙ ΤΗΣ ΕΝ ΕΦΕΣΩΙ ΕΚΚΛΗΣΙΑΣ ΓΡΑΨΟΝ ΤΑΔΕ ΛΕΓΕΙ Ο ΚΡΑΤΩΝ ΤΟΥΣ ΕΠΤΑ ΑΣΤΕΡΑΣ ΕΝ ΤΗΙ ΔΕΞΙΑΙ ΑΥΤΟΥ Ο ΠΕΡΙΠΑΤΩΝ ΕΝ ΜΕΣΩΙ ΤΩΝ ΕΠΤΑ ΛΥΧΝΙΩΝ ΤΩΝ ΧΡΥΣΩΝ
2,2,ΟΙΔΑ ΤΑ ΕΡΓΑ ΣΟΥ ΚΑΙ ΤΟΝ ΚΟΠΟΝ ΚΑΙ ΤΗΝ ΥΠΟΜΟΝΗΝ ΣΟΥ ΚΑΙ ΟΤΙ ΟΥ ΔΥΝΗΙ ΒΑΣΤΑΣΑΙ ΚΑΚΟΥΣ ΚΑΙ ΕΠΕΙΡΑΣΑΣ ΤΟΥΣ ΛΕΓΟΝΤΑΣ ΕΑΥΤΟΥΣ ΑΠΟΣΤΟΛΟΥΣ ΚΑΙ ΟΥΚ ΕΙΣΙΝ ΚΑΙ ΕΥΡΕΣ ΑΥΤΟΥΣ ΨΕΥΔΕΙΣ
2,3,ΚΑΙ ΥΠΟΜΟΝΗΝ ΕΧΕΙΣ ΚΑΙ ΕΒΑΣΤΑΣΑΣ ΔΙΑ ΤΟ ΟΝΟΜΑ ΜΟΥ ΚΑΙ ΟΥ ΚΕΚΟΠΙΑΚΕΣ
2,4,ΑΛΛΑ ΕΧΩ ΚΑΤΑ ΣΟΥ ΟΤΙ ΤΗΝ ΑΓΑΠΗΝ ΣΟΥ ΤΗΝ ΠΡΩΤΗΝ ΑΦΗΚΕΣ
2,5,ΜΝΗΜΟΝΕΥΕ ΟΥΝ ΠΟΘΕΝ ΠΕΠΤΩΚΑΣ ΚΑΙ ΜΕΤΑΝΟΗΣΟΝ ΚΑΙ ΤΑ ΠΡΩΤΑ ΕΡΓΑ ΠΟΙΗΣΟΝ ΕΙ ΔΕ ΜΗ ΕΡΧΟΜΑΙ ΣΟΙ ΚΑΙ ΚΙΝΗΣΩ ΤΗΝ ΛΥΧΝΙΑΝ ΣΟΥ ΕΚ ΤΟΥ ΤΟΠΟΥ ΑΥΤΗΣ ΕΑΝ ΜΗ ΜΕΤΑΝΟΗΣΗΙΣ
2,6,ΑΛΛΑ ΤΟΥΤΟ ΕΧΕΙΣ ΟΤΙ ΜΙΣΕΙΣ ΤΑ ΕΡΓΑ ΤΩΝ ΝΙΚΟΛΑΙΤΩΝ Α ΚΑΓΩ ΜΙΣΩ
2,7,Ο ΕΧΩΝ ΟΥΣ ΑΚΟΥΣΑΤΩ ΤΙ ΤΟ ΠΝΕΥΜΑ ΛΕΓΕΙ ΤΑΙΣ ΕΚΚΛΗΣΙΑΙΣ ΤΩΙ ΝΙΚΩΝΤΙ ΔΩΣΩ ΑΥΤΩΙ ΦΑΓΕΙΝ ΕΚ ΤΟΥ ΞΥΛΟΥ ΤΗΣ ΖΩΗΣ Ο ΕΣΤΙΝ ΕΝ ΤΩΙ ΠΑΡΑΔΕΙΣΩΙ ΤΟΥ ΘΕΟΥ
2,8,ΚΑΙ ΤΩΙ ΑΓΓΕΛΩΙ ΤΗΣ ΕΝ ΣΜΥΡΝΗΙ ΕΚΚΛΗΣΙΑΣ ΓΡΑΨΟΝ ΤΑΔΕ ΛΕΓΕΙ Ο ΠΡΩΤΟΣ ΚΑΙ Ο ΕΣΧΑΤΟΣ ΟΣ ΕΓΕΝΕΤΟ ΝΕΚΡΟΣ ΚΑΙ ΕΖΗΣΕΝ
2,9,ΟΙΔΑ ΣΟΥ ΤΗΝ ΘΛΙΨΙΝ ΚΑΙ ΤΗΝ ΠΤΩΧΕΙΑΝ ΑΛΛΑ ΠΛΟΥΣΙΟΣ ΕΙ ΚΑΙ ΤΗΝ ΒΛΑΣΦΗΜΙΑΝ ΕΚ ΤΩΝ ΛΕΓΟΝΤΩΝ ΙΟΥΔΑΙΟΥΣ ΕΙΝΑΙ ΕΑΥΤΟΥΣ ΚΑΙ ΟΥΚ ΕΙΣΙΝ ΑΛΛΑ ΣΥΝΑΓΩΓΗ ΤΟΥ ΣΑΤΑΝΑ
2,10,ΜΗΔΕΝ ΦΟΒΟΥ Α ΜΕΛΛΕΙΣ ΠΑΣΧΕΙΝ ΙΔΟΥ ΜΕΛΛΕΙ ΒΑΛΛΕΙΝ Ο ΔΙΑΒΟΛΟΣ ΕΞ ΥΜΩΝ ΕΙΣ ΦΥΛΑΚΗΝ ΙΝΑ ΠΕΙΡΑΣΘΗΤΕ ΚΑΙ ΕΞΕΤΕ ΘΛΙΨΙΝ ΗΜΕΡΩΝ ΔΕΚΑ ΓΙΝΟΥ ΠΙΣΤΟΣ ΑΧΡΙ ΘΑΝΑΤΟΥ ΚΑΙ ΔΩΣΩ ΣΟΙ ΤΟΝ ΣΤΕΦΑΝΟΝ ΤΗΣ ΖΩΗΣ
2,11,Ο ΕΧΩΝ ΟΥΣ ΑΚΟΥΣΑΤΩ ΤΙ ΤΟ ΠΝΕΥΜΑ ΛΕΓΕΙ ΤΑΙΣ ΕΚΚΛΗΣΙΑΙΣ Ο ΝΙΚΩΝ ΟΥ ΜΗ ΑΔΙΚΗΘΗΙ ΕΚ ΤΟΥ ΘΑΝΑΤΟΥ ΤΟΥ ΔΕΥΤΕΡΟΥ
2,12,ΚΑΙ ΤΩΙ ΑΓΓΕΛΩΙ ΤΗΣ ΕΝ ΠΕΡΓΑΜΩΙ ΕΚΚΛΗΣΙΑΣ ΓΡΑΨΟΝ ΤΑΔΕ ΛΕΓΕΙ Ο ΕΧΩΝ ΤΗΝ ΡΟΜΦΑΙΑΝ ΤΗΝ ΔΙΣΤΟΜΟΝ ΤΗΝ ΟΞΕΙΑΝ
2,13,ΟΙΔΑ ΠΟΥ ΚΑΤΟΙΚΕΙΣ ΟΠΟΥ Ο ΘΡΟΝΟΣ ΤΟΥ ΣΑΤΑΝΑ ΚΑΙ ΚΡΑΤΕΙΣ ΤΟ ΟΝΟΜΑ ΜΟΥ ΚΑΙ ΟΥΚ ΗΡΝΗΣΩ ΤΗΝ ΠΙΣΤΙΝ ΜΟΥ ΚΑΙ ΕΝ ΤΑΙΣ ΗΜΕΡΑΙΣ ΑΝΤΙΠΑΣ Ο ΜΑΡΤΥΣ ΜΟΥ Ο ΠΙΣΤΟΣ ΜΟΥ ΟΣ ΑΠΕΚΤΑΝΘΗ ΠΑΡΑ ΥΜΙΝ ΟΠΟΥ Ο ΣΑΤΑΝΑΣ ΚΑΤΟΙΚΕΙ
2,14,ΑΛΛΑ ΕΧΩ ΚΑΤΑ ΣΟΥ ΟΛΙΓΑ ΟΤΙ ΕΧΕΙΣ ΕΚΕΙ ΚΡΑΤΟΥΝΤΑΣ ΤΗΝ ΔΙΔΑΧΗΝ ΒΑΛΑΑΜ ΟΣ ΕΔΙΔΑΣΚΕΝ ΤΩΙ ΒΑΛΑΚ ΒΑΛΕΙΝ ΣΚΑΝΔΑΛΟΝ ΕΝΩΠΙΟΝ ΤΩΝ ΥΙΩΝ ΙΣΡΑΗΛ ΦΑΓΕΙΝ ΕΙΔΩΛΟΘΥΤΑ ΚΑΙ ΠΟΡΝΕΥΣΑΙ
2,15,ΟΥΤΩΣ ΕΧΕΙΣ ΚΑΙ ΣΥ ΚΡΑΤΟΥΝΤΑΣ ΤΗΝ ΔΙΔΑΧΗΝ ΝΙΚΟΛΑΙΤΩΝ ΟΜΟΙΩΣ
2,16,ΜΕΤΑΝΟΗΣΟΝ ΟΥΝ ΕΙ ΔΕ ΜΗ ΕΡΧΟΜΑΙ ΣΟΙ ΤΑΧΥ ΚΑΙ ΠΟΛΕΜΗΣΩ ΜΕΤΑ ΑΥΤΩΝ ΕΝ ΤΗΙ ΡΟΜΦΑΙΑΙ ΤΟΥ ΣΤΟΜΑΤΟΣ ΜΟΥ
2,17,Ο ΕΧΩΝ ΟΥΣ ΑΚΟΥΣΑΤΩ ΤΙ ΤΟ ΠΝΕΥΜΑ ΛΕΓΕΙ ΤΑΙΣ ΕΚΚΛΗΣΙΑΙΣ ΤΩΙ ΝΙΚΩΝΤΙ ΔΩΣΩ ΑΥΤΩΙ ΤΟΥ ΜΑΝΝΑ ΤΟΥ ΚΕΚΡΥΜΜΕΝΟΥ ΚΑΙ ΔΩΣΩ ΑΥΤΩΙ ΨΗΦΟΝ ΛΕΥΚΗΝ ΚΑΙ ΕΠΙ ΤΗΝ ΨΗΦΟΝ ΟΝΟΜΑ ΚΑΙΝΟΝ ΓΕΓΡΑΜΜΕΝΟΝ Ο ΟΥΔΕΙΣ ΟΙΔΕΝ ΕΙ ΜΗ Ο ΛΑΜΒΑΝΩΝ
2,18,ΚΑΙ ΤΩΙ ΑΓΓΕΛΩΙ ΤΗΣ ΕΝ ΘΥΑΤΕΙΡΟΙΣ ΕΚΚΛΗΣΙΑΣ ΓΡΑΨΟΝ ΤΑΔΕ ΛΕΓΕΙ Ο ΥΙΟΣ ΤΟΥ ΘΕΟΥ Ο ΕΧΩΝ ΤΟΥΣ ΟΦΘΑΛΜΟΥΣ ΑΥΤΟΥ ΩΣ ΦΛΟΓΑ ΠΥΡΟΣ ΚΑΙ ΟΙ ΠΟΔΕΣ ΑΥΤΟΥ ΟΜΟΙΟΙ ΧΑΛΚΟΛΙΒΑΝΩΙ
2,19,ΟΙΔΑ ΣΟΥ ΤΑ ΕΡΓΑ ΚΑΙ ΤΗΝ ΑΓΑΠΗΝ ΚΑΙ ΤΗΝ ΠΙΣΤΙΝ ΚΑΙ ΤΗΝ ΔΙΑΚΟΝΙΑΝ ΚΑΙ ΤΗΝ ΥΠΟΜΟΝΗΝ ΣΟΥ ΚΑΙ ΤΑ ΕΡΓΑ ΣΟΥ ΤΑ ΕΣΧΑΤΑ ΠΛΕΙΟΝΑ ΤΩΝ ΠΡΩΤΩΝ
2,20,ΑΛΛΑ ΕΧΩ ΚΑΤΑ ΣΟΥ ΟΤΙ ΑΦΕΙΣ ΤΗΝ ΓΥΝΑΙΚΑ ΙΕΖΑΒΕΛ Η ΛΕΓΟΥΣΑ ΕΑΥΤΗΝ ΠΡΟΦΗΤΙΝ ΚΑΙ ΔΙΔΑΣΚΕΙ ΚΑΙ ΠΛΑΝΑΙ ΤΟΥΣ ΕΜΟΥΣ ΔΟΥΛΟΥΣ ΠΟΡΝΕΥΣΑΙ ΚΑΙ ΦΑΓΕΙΝ ΕΙΔΩΛΟΘΥΤΑ
2,21,ΚΑΙ ΕΔΩΚΑ ΑΥΤΗΙ ΧΡΟΝΟΝ ΙΝΑ ΜΕΤΑΝΟΗΣΗΙ ΚΑΙ ΟΥ ΘΕΛΕΙ ΜΕΤΑΝΟΗΣΑΙ ΕΚ ΤΗΣ ΠΟΡΝΕΙΑΣ ΑΥΤΗΣ
2,22,ΙΔΟΥ ΒΑΛΛΩ ΑΥΤΗΝ ΕΙΣ ΚΛΙΝΗΝ ΚΑΙ ΤΟΥΣ ΜΟΙΧΕΥΟΝΤΑΣ ΜΕΤΑ ΑΥΤΗΣ ΕΙΣ ΘΛΙΨΙΝ ΜΕΓΑΛΗΝ ΕΑΝ ΜΗ ΜΕΤΑΝΟΗΣΟΥΣΙΝ ΕΚ ΤΩΝ ΕΡΓΩΝ ΑΥΤΗΣ
2,23,ΚΑΙ ΤΑ ΤΕΚΝΑ ΑΥΤΗΣ ΑΠΟΚΤΕΝΩ ΕΝ ΘΑΝΑΤΩΙ ΚΑΙ ΓΝΩΣΟΝΤΑΙ ΠΑΣΑΙ ΑΙ ΕΚΚΛΗΣΙΑΙ ΟΤΙ ΕΓΩ ΕΙΜΙ Ο ΕΡΑΥΝΩΝ ΝΕΦΡΟΥΣ ΚΑΙ ΚΑΡΔΙΑΣ ΚΑΙ ΔΩΣΩ ΥΜΙΝ ΕΚΑΣΤΩΙ ΚΑΤΑ ΤΑ ΕΡΓΑ ΥΜΩΝ
2,24,ΥΜΙΝ ΔΕ ΛΕΓΩ ΤΟΙΣ ΛΟΙΠΟΙΣ ΤΟΙΣ ΕΝ ΘΥΑΤΕΙΡΟΙΣ ΟΣΟΙ ΟΥΚ ΕΧΟΥΣΙΝ ΤΗΝ ΔΙΔΑΧΗΝ ΤΑΥΤΗΝ ΟΙΤΙΝΕΣ ΟΥΚ ΕΓΝΩΣΑΝ ΤΑ ΒΑΘΕΑ ΤΟΥ ΣΑΤΑΝΑ ΩΣ ΛΕΓΟΥΣΙΝ ΟΥ ΒΑΛΛΩ ΕΠΙ ΥΜΑΣ ΑΛΛΟ ΒΑΡΟΣ
2,25,ΠΛΗΝ Ο ΕΧΕΤΕ ΚΡΑΤΗΣΑΤΕ ΑΧΡΙ ΟΥ ΑΝ ΗΞΩ
2,26,ΚΑΙ Ο ΝΙΚΩΝ ΚΑΙ Ο ΤΗΡΩΝ ΑΧΡΙ ΤΕΛΟΥΣ ΤΑ ΕΡΓΑ ΜΟΥ ΔΩΣΩ ΑΥΤΩΙ ΕΞΟΥΣΙΑΝ ΕΠΙ ΤΩΝ ΕΘΝΩΝ
2,27,ΚΑΙ ΠΟΙΜΑΝΕΙ ΑΥΤΟΥΣ ΕΝ ΡΑΒΔΩΙ ΣΙΔΗΡΑΙ ΩΣ ΤΑ ΣΚΕΥΗ ΤΑ ΚΕΡΑΜΙΚΑ ΣΥΝΤΡΙΒΕΤΑΙ
2,28,ΩΣ ΚΑΓΩ ΕΙΛΗΦΑ ΠΑΡΑ ΤΟΥ ΠΑΤΡΟΣ ΜΟΥ ΚΑΙ ΔΩΣΩ ΑΥΤΩΙ ΤΟΝ ΑΣΤΕΡΑ ΤΟΝ ΠΡΩΙΝΟΝ
2,29,Ο ΕΧΩΝ ΟΥΣ ΑΚΟΥΣΑΤΩ ΤΙ ΤΟ ΠΝΕΥΜΑ ΛΕΓΕΙ ΤΑΙΣ ΕΚΚΛΗΣΙΑΙΣ
3,1,ΚΑΙ ΤΩΙ ΑΓΓΕΛΩΙ ΤΗΣ ΕΝ ΣΑΡΔΕΣΙΝ ΕΚΚΛΗΣΙΑΣ ΓΡΑΨΟΝ ΤΑΔΕ ΛΕΓΕΙ Ο ΕΧΩΝ ΤΑ ΕΠΤΑ ΠΝΕΥΜΑΤΑ ΤΟΥ ΘΕΟΥ ΚΑΙ ΤΟΥΣ ΕΠΤΑ ΑΣΤΕΡΑΣ ΟΙΔΑ ΣΟΥ ΤΑ ΕΡΓΑ ΟΤΙ ΟΝΟΜΑ ΕΧΕΙΣ ΟΤΙ ΖΗΙΣ ΚΑΙ ΝΕΚΡΟΣ ΕΙ
3,2,ΓΙΝΟΥ ΓΡΗΓΟΡΩΝ ΚΑΙ ΣΤΗΡΙΣΟΝ ΤΑ ΛΟΙΠΑ Α ΕΜΕΛΛΟΝ ΑΠΟΘΑΝΕΙΝ ΟΥ ΓΑΡ ΕΥΡΗΚΑ ΣΟΥ ΤΑ ΕΡΓΑ ΠΕΠΛΗΡΩΜΕΝΑ ΕΝΩΠΙΟΝ ΤΟΥ ΘΕΟΥ ΜΟΥ
3,3,ΜΝΗΜΟΝΕΥΕ ΟΥΝ ΠΩΣ ΕΙΛΗΦΑΣ ΚΑΙ ΗΚΟΥΣΑΣ ΚΑΙ ΤΗΡΕΙ ΚΑΙ ΜΕΤΑΝΟΗΣΟΝ ΕΑΝ ΟΥΝ ΜΗ ΓΡΗΓΟΡΗΣΗΙΣ ΗΞΩ ΩΣ ΚΛΕΠΤΗΣ ΚΑΙ ΟΥ ΜΗ ΓΝΩΙΣ ΠΟΙΑΝ ΩΡΑΝ ΗΞΩ ΕΠΙ ΣΕ
3,4,ΑΛΛΑ ΕΧΕΙΣ ΟΛΙΓΑ ΟΝΟΜΑΤΑ ΕΝ ΣΑΡΔΕΣΙΝ Α ΟΥΚ ΕΜΟΛΥΝΑΝ ΤΑ ΙΜΑΤΙΑ ΑΥΤΩΝ ΚΑΙ ΠΕΡΙΠΑΤΗΣΟΥΣΙΝ ΜΕΤΑ ΕΜΟΥ ΕΝ ΛΕΥΚΟΙΣ ΟΤΙ ΑΞΙΟΙ ΕΙΣΙΝ
3,5,Ο ΝΙΚΩΝ ΟΥΤΩΣ ΠΕΡΙΒΑΛΕΙΤΑΙ ΕΝ ΙΜΑΤΙΟΙΣ ΛΕΥΚΟΙΣ ΚΑΙ ΟΥ ΜΗ ΕΞΑΛΕΙΨΩ ΤΟ ΟΝΟΜΑ ΑΥΤΟΥ ΕΚ ΤΗΣ ΒΙΒΛΟΥ ΤΗΣ ΖΩΗΣ ΚΑΙ ΟΜΟΛΟΓΗΣΩ ΤΟ ΟΝΟΜΑ ΑΥΤΟΥ ΕΝΩΠΙΟΝ ΤΟΥ ΠΑΤΡΟΣ ΜΟΥ ΚΑΙ ΕΝΩΠΙΟΝ ΤΩΝ ΑΓΓΕΛΩΝ ΑΥΤΟΥ
3,6,Ο ΕΧΩΝ ΟΥΣ ΑΚΟΥΣΑΤΩ ΤΙ ΤΟ ΠΝΕΥΜΑ ΛΕΓΕΙ ΤΑΙΣ ΕΚΚΛΗΣΙΑΙΣ
