chapter,verse,text
1,11,ΑΝΕΤΕΙΛΕΝ ΓΑΡ Ο ΗΛΙΟΣ ΣΥΝ ΤΩΙ ΚΑΥΣΩΝΙ ΚΑΙ ΕΞΗΡΑΝΕΝ ΤΟΝ ΧΟΡΤΟΝ ΚΑΙ ΤΟ ΑΝΘΟΣ ΑΥΤΟΥ ΕΞΕΠΕΣΕΝ ΚΑΙ Η ΕΥΠΡΕΠΕΙΑ ΤΟΥ ΠΡΟΣΩΠΟΥ ΑΥΤΟΥ ΑΠΩΛΕΤΟ ΟΥΤΩΣ ΚΑΙ Ο ΠΛΟΥΣΙΟΣ ΕΝ ΤΑΙΣ ΠΟΡΕΙΑΙΣ ΑΥΤΟΥ ΜΑΡΑΝΘΗΣΕΤΑΙ
1,12,ΜΑΚΑΡΙΟΣ ΑΝΗΡ ΟΣ ΥΠΟΜΕΝΕΙ ΠΕΙΡΑΣΜΟΝ ΟΤΙ ΔΟΚΙΜΟΣ ΓΕΝΟΜΕΝΟΣ ΛΗΜΨΕΤΑΙ ΤΟΝ ΣΤΕΦΑΝΟΝ ΤΗΣ ΖΩΗΣ ΟΝ ΕΠΗΓΓΕΙΛΑΤΟ ΤΟΙΣ ΑΓΑΠΩΣΙΝ ΑΥΤΟΝ
1,13,ΜΗΔΕΙΣ ΠΕΙΡΑΖΟΜΕΝΟΣ ΛΕΓΕΤΩ ΟΤΙ ΑΠΟ ΘΕΟΥ ΠΕΙΡΑΖΟΜΑΙ Ο ΓΑΡ ΘΕΟΣ ΑΠΕΙΡΑΣΤΟΣ ΕΣΤΙΝ ΚΑΚΩΝ ΠΕΙΡΑΖΕΙ ΔΕ ΑΥΤΟΣ ΟΥΔΕΝΑ
1,14,ΕΚΑΣΤΟΣ ΔΕ ΠΕΙΡΑΖΕΤΑΙ ΥΠΟ ΤΗΣ ΙΔΙΑΣ ΕΠΙΘΥΜΙΑΣ ΕΞΕΛΚΟΜΕΝΟΣ ΚΑΙ ΔΕΛΕΑΖΟΜΕΝΟΣ
1,15,ΕΙΤΑ Η ΕΠΙΘΥΜΙΑ ΣΥΛΛΑΒΟΥΣΑ ΤΙΚΤΕΙ ΑΜΑΡΤΙΑΝ Η ΔΕ ΑΜΑΡΤΙΑ ΑΠΟΤΕΛΕΣΘΕΙΣΑ ΑΠΟΚΥΕΙ ΘΑΝΑΤΟΝ
1,16,ΜΗ ΠΛΑΝΑΣΘΕ ΑΔΕΛΦΟΙ ΜΟΥ ΑΓΑΠΗΤΟΙ
1,17,ΠΑΣΑ ΔΟΣΙΣ ΑΓΑΘΗ ΚΑΙ ΠΑΝ ΔΩΡΗΜΑ ΤΕΛΕΙΟΝ ΑΝΩΘΕΝ ΕΣΤΙΝ ΚΑΤΑΒΑΙΝΟΝ ΑΠΟ ΤΟΥ ΠΑΤΡΟΣ ΤΩΝ ΦΩΤΩΝ ΠΑΡΑ ΩΙ ΟΥΚ ΕΝΙ ΠΑΡΑΛΛΑΓΗ Η ΤΡΟΠΗΣ ΑΠΟΣΚΙΑΣΜΑ
1,18,ΒΟΥΛΗΘΕΙΣ ΑΠΕΚΥΗΣΕΝ ΗΜΑΣ ΛΟΓΩΙ ΑΛΗΘΕΙΑΣ ΕΙΣ ΤΟ ΕΙΝΑΙ ΗΜΑΣ ΑΠΑΡΧΗΝ ΤΙΝΑ ΤΩΝ ΑΥΤΟΥ ΚΤΙΣΜΑΤΩΝ
1,19,ΙΣΤΕ ΑΔΕΛΦΟΙ ΜΟΥ ΑΓΑΠΗΤΟΙ ΕΣΤΩ ΔΕ ΠΑΣ ΑΝΘΡΩΠΟΣ ΤΑΧΥΣ ΕΙΣ ΤΟ ΑΚΟΥΣΑΙ ΒΡΑΔΥΣ ΕΙΣ ΤΟ ΛΑΛΗΣΑΙ ΒΡΑΔΥΣ ΕΙΣ ΟΡΓΗΝ
1,20,ΟΡΓΗ ΓΑΡ ΑΝΔΡΟΣ ΔΙΚΑΙΟΣΥΝΗΝ ΘΕΟΥ ΟΥΚ ΕΡΓΑΖΕΤΑΙ
1,21,ΔΙΟ ΑΠΟΘΕΜΕΝΟΙ ΠΑΣΑΝ ΡΥΠΑΡΙΑΝ ΚΑΙ ΠΕΡΙΣΣΕΙΑΝ ΚΑΚΙΑΣ ΕΝ ΠΡΑΥΤΗΤΙ ΔΕΞΑΣΘΕ ΤΟΝ ΕΜΦΥΤΟΝ ΛΟΓΟΝ ΤΟΝ ΔΥΝΑΜΕΝΟΝ ΣΩΣΑΙ ΤΑΣ ΨΥΧΑΣ ΥΜΩΝ
1,22,ΓΙΝΕΣΘΕ ΔΕ ΠΟΙΗΤΑΙ ΛΟΓΟΥ ΚΑΙ ΜΗ ΜΟΝΟΝ ΑΚΡΟΑΤΑΙ ΠΑΡΑΛΟΓΙΖΟΜΕΝΟΙ ΕΑΥΤΟΥΣ
1,23,ΟΤΙ ΕΙ ΤΙΣ ΑΚΡΟΑΤΗΣ ΛΟΓΟΥ ΕΣΤΙΝ ΚΑΙ ΟΥ ΠΟΙΗΤΗΣ ΟΥΤΟΣ ΕΟΙΚΕΝ ΑΝΔΡΙ ΚΑΤΑΝΟΟΥΝΤΙ ΤΟ ΠΡΟΣΩΠΟΝ ΤΗΣ ΓΕΝΕΣΕΩΣ ΑΥΤΟΥ ΕΝ ΕΣΟΠΤΡΩΙ
1,24,ΚΑΤΕΝΟΗΣΕΝ ΓΑΡ ΕΑΥΤΟΝ ΚΑΙ ΑΠΕΛΗΛΥΘΕΝ ΚΑΙ ΕΥΘΕΩΣ ΕΠΕΛΑΘΕΤΟ ΟΠΟΙΟΣ ΗΝ
1,25,Ο ΔΕ ΠΑΡΑΚΥΨΑΣ ΕΙΣ ΝΟΜΟΝ ΤΕΛΕΙΟΝ ΤΟΝ ΤΗΣ ΕΛΕΥΘΕΡΙΑΣ ΚΑΙ ΠΑΡΑΜΕΙΝΑΣ ΟΥΚ ΑΚΡΟΑΤΗΣ ΕΠΙΛΗΣΜΟΝΗΣ ΓΕΝΟΜΕΝΟΣ ΑΛΛΑ ΠΟΙΗΤΗΣ ΕΡΓΟΥ ΟΥΤΟΣ ΜΑΚΑΡΙΟΣ ΕΝ ΤΗΙ ΠΟΙΗΣΕΙ ΑΥΤΟΥ ΕΣΤΑΙ
1,26,ΕΙ ΤΙΣ ΔΟΚΕΙ ΘΡΗΣΚΟΣ ΕΙΝΑΙ ΜΗ ΧΑΛΙΝΑΓΩΓΩΝ ΓΛΩΣΣΑΝ ΑΥΤΟΥ ΑΛΛΑ ΑΠΑΤΩΝ ΚΑΡΔΙΑΝ ΑΥΤΟΥ ΤΟΥΤΟΥ ΜΑΤΑΙΟΣ Η ΘΡΗΣΚΕΙΑ
1,27,ΘΡΗΣΚΕΙΑ ΚΑΘΑΡΑ ΚΑΙ ΑΜΙΑΝΤΟΣ ΠΑΡΑ ΤΩΙ ΘΕΩΙ ΚΑΙ ΠΑΤΡΙ ΑΥΤΗ ΕΣΤΙΝ ΕΠΙΣΚΕΠΤΕΣΘΑΙ ΟΡΦΑΝΟΥΣ ΚΑΙ ΧΗΡΑΣ ΕΝ ΤΗΙ ΘΛΙΨΕΙ ΑΥΤΩΝ ΑΣΠΙΛΟΝ ΕΑΥΤΟΝ ΤΗΡΕΙΝ ΑΠΟ ΤΟΥ ΚΟΣΜΟΥ
2,1,ΑΔΕΛΦΟΙ ΜΟΥ ΜΗ ΕΝ ΠΡΟΣΩΠΟΛΗΜΨΙΑΙΣ ΕΧΕΤΕ ΤΗΝ ΠΙΣΤΙΝ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ ΙΗΣΟΥ ΧΡΙΣΤΟΥ ΤΗΣ ΔΟΞΗΣ
2,2,ΕΑΝ ΓΑΡ ΕΙΣΕΛΘΗΙ ΕΙΣ ΣΥΝΑΓΩΓΗΝ ΥΜΩΝ ΑΝΗΡ ΧΡΥΣΟΔΑΚΤΥΛΙΟΣ ΕΝ ΕΣΘΗΤΙ ΛΑΜΠΡΑΙ ΕΙΣΕΛΘΗΙ ΔΕ ΚΑΙ ΠΤΩΧΟΣ ΕΝ ΡΥΠΑΡΑΙ ΕΣΘΗΤΙ
2,3,ΕΠΙΒΛΕΨΗΤΕ ΔΕ ΕΠΙ ΤΟΝ ΦΟΡΟΥΝΤΑ ΤΗΝ ΕΣΘΗΤΑ ΤΗΝ ΛΑΜΠΡΑΝ ΚΑΙ ΕΙΠΗΤΕ ΣΥ ΚΑΘΟΥ ΩΔΕ ΚΑΛΩΣ ΚΑΙ ΤΩΙ ΠΤΩΧΩΙ ΕΙΠΗΤΕ ΣΥ ΣΤΗΘΙ ΕΚΕΙ Η ΚΑΘΟΥ ΥΠΟ ΤΟ ΥΠΟΠΟΔΙΟΝ ΜΟΥ
2,4,ΟΥ ΔΙΕΚΡΙΘΗΤΕ ΕΝ ΕΑΥΤΟΙΣ ΚΑΙ ΕΓΕΝΕΣΘΕ ΚΡΙΤΑΙ ΔΙΑΛΟΓΙΣΜΩΝ ΠΟΝΗΡΩΝ
2,5,ΑΚΟΥΣΑΤΕ ΑΔΕΛΦΟΙ ΜΟΥ ΑΓΑΠΗΤΟΙ ΟΥΧ Ο ΘΕΟΣ ΕΞΕΛΕΞΑΤΟ ΤΟΥΣ ΠΤΩΧΟΥΣ ΤΩΙ ΚΟΣΜΩΙ ΠΛΟΥΣΙΟΥΣ ΕΝ ΠΙΣΤΕΙ ΚΑΙ ΚΛΗΡΟΝΟΜΟΥΣ ΤΗΣ ΒΑΣΙΛΕΙΑΣ ΗΣ ΕΠΗΓΓΕΙΛΑΤΟ ΤΟΙΣ ΑΓΑΠΩΣΙΝ ΑΥΤΟΝ
2,6,ΥΜΕΙΣ ΔΕ ΗΤΙΜΑΣΑΤΕ ΤΟΝ ΠΤΩΧΟΝ ΟΥΧ ΟΙ ΠΛΟΥΣΙΟΙ ΚΑΤΑΔΥΝΑΣΤΕΥΟΥΣΙΝ ΥΜΩΝ ΚΑΙ ΑΥΤΟΙ ΕΛΚΟΥΣΙΝ ΥΜΑΣ ΕΙΣ ΚΡΙΤΗΡΙΑ
2,7,ΟΥΚ ΑΥΤΟΙ ΒΛΑΣΦΗΜΟΥΣΙΝ ΤΟ ΚΑΛΟΝ ΟΝΟΜΑ ΤΟ ΕΠΙΚΛΗΘΕΝ ΕΠΙ ΥΜΑΣ
2,8,ΕΙ ΜΕΝΤΟΙ ΝΟΜΟΝ ΤΕΛΕΙΤΕ ΒΑΣΙΛΙΚΟΝ ΚΑΤΑ ΤΗΝ ΓΡΑΦΗΝ ΑΓΑΠΗΣΕΙΣ ΤΟΝ ΠΛΗΣΙΟΝ ΣΟΥ ΩΣ ΣΕΑΥΤΟΝ ΚΑΛΩΣ ΠΟΙΕΙΤΕ
2,9,ΕΙ ΔΕ ΠΡΟΣΩΠΟΛΗΜΠΤΕΙΤΕ ΑΜΑΡΤΙΑΝ ΕΡΓΑΖΕΣΘΕ ΕΛΕΓΧΟΜΕΝΟΙ ΥΠΟ ΤΟΥ ΝΟΜΟΥ ΩΣ ΠΑΡΑΒΑΤΑΙ
2,10,ΟΣΤΙΣ ΓΑΡ ΟΛΟΝ ΤΟΝ ΝΟΜΟΝ ΤΗΡΗΣΗΙ ΠΤΑΙΣΗΙ ΔΕ ΕΝ ΕΝΙ ΓΕΓΟΝΕΝ ΠΑΝΤΩΝ ΕΝΟΧΟΣ
2,11,Ο ΓΑΡ ΕΙΠΩΝ ΜΗ ΜΟΙΧΕΥΣΗΙΣ ΕΙΠΕΝ ΚΑΙ ΜΗ ΦΟΝΕΥΣΗΙΣ ΕΙ ΔΕ ΟΥ ΜΟΙΧΕΥΕΙΣ ΦΟΝΕΥΕΙΣ ΔΕ ΓΕΓΟΝΑΣ ΠΑΡΑΒΑΤΗΣ ΝΟΜΟΥ
2,12,ΟΥΤΩΣ ΛΑΛΕΙΤΕ ΚΑΙ ΟΥΤΩΣ ΠΟΙΕΙΤΕ ΩΣ ΔΙΑ ΝΟΜΟΥ ΕΛΕΥΘΕΡΙΑΣ ΜΕΛΛΟΝΤΕΣ ΚΡΙΝΕΣΘΑΙ
2,13,Η ΓΑΡ ΚΡΙΣΙΣ ΑΝΕΛΕΟΣ ΤΩΙ ΜΗ ΠΟΙΗΣΑΝΤΙ ΕΛΕΟΣ ΚΑΤΑΚΑΥΧΑΤΑΙ ΕΛΕΟΣ ΚΡΙΣΕΩΣ
2,14,ΤΙ ΤΟ ΟΦΕΛΟΣ ΑΔΕΛΦΟΙ ΜΟΥ ΕΑΝ ΠΙΣΤΙΝ ΛΕΓΗΙ ΤΙΣ ΕΧΕΙΝ ΕΡΓΑ ΔΕ ΜΗ ΕΧΗΙ ΜΗ ΔΥΝΑΤΑΙ Η ΠΙΣΤΙΣ ΣΩΣΑΙ ΑΥΤΟΝ
2,15,ΕΑΝ ΑΔΕΛΦΟΣ Η ΑΔΕΛΦΗ ΓΥΜΝΟΙ ΥΠΑΡΧΩΣΙΝ ΚΑΙ ΛΕΙΠΟΜΕΝΟΙ ΤΗΣ ΕΦΗΜΕΡΟΥ ΤΡΟΦΗΣ
2,16,ΕΙΠΗΙ ΔΕ ΤΙΣ ΑΥΤΟΙΣ ΕΞ ΥΜΩΝ ΥΠΑΓΕΤΕ ΕΝ ΕΙΡΗΝΗΙ ΘΕΡΜΑΙΝΕΣΘΕ ΚΑΙ ΧΟΡΤΑΖΕΣΘΕ ΜΗ ΔΩΤΕ ΔΕ ΑΥΤΟΙΣ ΤΑ ΕΠΙΤΗΔΕΙΑ ΤΟΥ ΣΩΜΑΤΟΣ ΤΙ ΤΟ ΟΦΕΛΟΣ
2,17,ΟΥΤΩΣ ΚΑΙ Η ΠΙΣΤΙΣ ΕΑΝ ΜΗ ΕΧΗΙ ΕΡΓΑ ΝΕΚΡΑ ΕΣΤΙΝ ΚΑΤΑ ΕΑΥΤΗΝ
2,18,ΑΛΛΑ ΕΡΕΙ ΤΙΣ ΣΥ ΠΙΣΤΙΝ ΕΧΕΙΣ ΚΑΓΩ ΕΡΓΑ ΕΧΩ ΔΕΙΞΟΝ ΜΟΙ ΤΗΝ ΠΙΣΤΙΝ ΣΟΥ ΧΩΡΙΣ ΤΩΝ ΕΡΓΩΝ ΚΑΓΩ ΣΟΙ ΔΕΙΞΩ ΕΚ ΤΩΝ ΕΡΓΩΝ ΜΟΥ ΤΗΝ ΠΙΣΤΙΝ
2,19,ΣΥ ΠΙΣΤΕΥΕΙΣ ΟΤΙ ΕΙΣ ΕΣΤΙΝ Ο ΘΕΟΣ ΚΑΛΩΣ ΠΟΙΕΙΣ ΚΑΙ ΤΑ ΔΑΙΜΟΝΙΑ ΠΙΣΤΕΥΟΥΣΙΝ ΚΑΙ ΦΡΙΣΣΟΥΣΙΝ
2,20,ΘΕΛΕΙΣ ΔΕ ΓΝΩΝΑΙ Ω ΑΝΘΡΩΠΕ ΚΕΝΕ ΟΤΙ Η ΠΙΣΤΙΣ ΧΩΡΙΣ ΤΩΝ ΕΡΓΩΝ ΑΡΓΗ ΕΣΤΙΝ
2,21,ΑΒΡΑΑΜ Ο ΠΑΤΗΡ ΗΜΩΝ ΟΥΚ ΕΞ ΕΡΓΩΝ ΕΔΙΚΑΙΩΘΗ ΑΝΕΝΕΓΚΑΣ ΙΣΑΑΚ ΤΟΝ ΥΙΟΝ ΑΥΤΟΥ ΕΠΙ ΤΟ ΘΥΣΙΑΣΤΗΡΙΟΝ
2,22,ΒΛΕΠΕΙΣ ΟΤΙ Η ΠΙΣΤΙΣ ΣΥΝΗΡΓΕΙ ΤΟΙΣ ΕΡΓΟΙΣ ΑΥΤΟΥ ΚΑΙ ΕΚ ΤΩΝ ΕΡΓΩΝ Η ΠΙΣΤΙΣ ΕΤΕΛΕΙΩΘΗ
2,23,ΚΑΙ ΕΠΛΗΡΩΘΗ Η ΓΡΑΦΗ Η ΛΕΓΟΥΣΑ ΕΠΙΣΤΕΥΣΕΝ ΔΕ ΑΒΡΑΑΜ ΤΩΙ ΘΕΩΙ ΚΑΙ ΕΛΟΓΙΣΘΗ ΑΥΤΩΙ ΕΙΣ ΔΙΚΑΙΟΣΥΝΗΝ ΚΑΙ ΦΙΛΟΣ ΘΕΟΥ ΕΚΛΗΘΗ
2,24,ΟΡΑΤΕ ΟΤΙ ΕΞ ΕΡΓΩΝ ΔΙΚΑΙΟΥΤΑΙ ΑΝΘΡΩΠΟΣ ΚΑΙ ΟΥΚ ΕΚ ΠΙΣΤΕΩΣ ΜΟΝΟΝ
2,25,ΟΜΟΙΩΣ ΔΕ ΚΑΙ ΡΑΑΒ Η ΠΟΡΝΗ ΟΥΚ ΕΞ ΕΡΓΩΝ ΕΔΙΚΑΙΩΘΗ ΥΠΟΔΕΞΑΜΕΝΗ ΤΟΥΣ ΑΓΓΕΛΟΥΣ ΚΑΙ ΕΤΕΡΑΙ ΟΔΩΙ ΕΚΒΑΛΟΥΣΑ
2,26,ΩΣΠΕΡ ΓΑΡ ΤΟ ΣΩΜΑ ΧΩΡΙΣ ΠΝΕΥΜΑΤΟΣ ΝΕΚΡΟΝ ΕΣΤΙΝ ΟΥΤΩΣ ΚΑΙ Η ΠΙΣΤΙΣ ΧΩΡΙΣ ΕΡΓΩΝ ΝΕΚΡΑ ΕΣΤΙΝ
3,1,ΜΗ ΠΟΛΛΟΙ ΔΙΔΑΣΚΑΛΟΙ ΓΙΝΕΣΘΕ ΑΔΕΛΦΟΙ ΜΟΥ ΕΙΔΟΤΕΣ ΟΤΙ ΜΕΙΖΟΝ ΚΡΙΜΑ ΛΗΜΨΟΜΕΘΑ
3,2,ΠΟΛΛΑ ΓΑΡ ΠΤΑΙΟΜΕΝ ΑΠΑΝΤΕΣ ΕΙ ΤΙΣ ΕΝ ΛΟΓΩΙ ΟΥ ΠΤΑΙΕΙ ΟΥΤΟΣ ΤΕΛΕΙΟΣ ΑΝΗΡ ΔΥΝΑΤΟΣ ΧΑΛΙΝΑΓΩΓΗΣΑΙ ΚΑΙ ΟΛΟΝ ΤΟ ΣΩΜΑ
3,3,ΕΙ ΔΕ ΤΩΝ ΙΠΠΩΝ ΤΟΥΣ ΧΑΛΙΝΟΥΣ ΕΙΣ ΤΑ ΣΤΟΜΑΤΑ ΒΑΛΛΟΜΕΝ ΕΙΣ ΤΟ ΠΕΙΘΕΣΘΑΙ ΑΥΤΟΥΣ ΗΜΙΝ ΚΑΙ ΟΛΟΝ ΤΟ ΣΩΜΑ ΑΥΤΩΝ ΜΕΤΑΓΟΜΕΝ
3,4,ΙΔΟΥ ΚΑΙ ΤΑ ΠΛΟΙΑ ΤΗΛΙΚΑΥΤΑ ΟΝΤΑ ΚΑΙ ΥΠΟ ΑΝΕΜΩΝ ΣΚΛΗΡΩΝ ΕΛΑΥΝΟΜΕΝΑ ΜΕΤΑΓΕΤΑΙ ΥΠΟ ΕΛΑΧΙΣΤΟΥ ΠΗΔΑΛΙΟΥ ΟΠΟΥ Η ΟΡΜΗ ΤΟΥ ΕΥΘΥΝΟΝΤΟΣ ΒΟΥΛΕΤΑΙ
3,5,ΟΥΤΩΣ ΚΑΙ Η ΓΛΩΣΣΑ ΜΙΚΡΟΝ ΜΕΛΟΣ ΕΣΤΙΝ ΚΑΙ ΜΕΓΑΛΑ ΑΥΧΕΙ ΙΔΟΥ ΗΛΙΚΟΝ ΠΥΡ ΗΛΙΚΗΝ ΥΛΗΝ ΑΝΑΠΤΕΙ
3,6,ΚΑΙ Η ΓΛΩΣΣΑ ΠΥΡ Ο ΚΟΣΜΟΣ ΤΗΣ ΑΔΙΚΙΑΣ Η ΓΛΩΣΣΑ ΚΑΘΙΣΤΑΤΑΙ ΕΝ ΤΟΙΣ ΜΕΛΕΣΙΝ ΗΜΩΝ Η ΣΠΙΛΟΥΣΑ ΟΛΟΝ ΤΟ ΣΩΜΑ ΚΑΙ ΦΛΟΓΙΖΟΥΣΑ ΤΟΝ ΤΡΟΧΟΝ ΤΗΣ ΓΕΝΕΣΕΩΣ ΚΑΙ ΦΛΟΓΙΖΟΜΕΝΗ ΥΠΟ ΤΗΣ ΓΕΕΝΝΗΣ
3,7,ΠΑΣΑ ΓΑΡ ΦΥΣΙΣ ΘΗΡΙΩΝ ΤΕ ΚΑΙ ΠΕΤΕΙΝΩΝ ΕΡΠΕΤΩΝ ΤΕ ΚΑΙ ΕΝΑΛΙΩΝ ΔΑΜΑΖΕΤΑΙ ΚΑΙ ΔΕΔΑΜΑΣΤΑΙ ΤΗΙ ΦΥΣΕΙ ΤΗΙ ΑΝΘΡΩΠΙΝΗΙ
3,8,ΤΗΝ ΔΕ ΓΛΩΣΣΑΝ ΟΥΔΕΙΣ ΔΑΜΑΣΑΙ ΔΥΝΑΤΑΙ ΑΝΘΡΩΠΩΝ ΑΚΑΤΑΣΤΑΤΟΝ ΚΑΚΟΝ ΜΕΣΤΗ ΙΟΥ ΘΑΝΑΤΗΦΟΡΟΥ
3,9,ΕΝ ΑΥΤΗΙ ΕΥΛΟΓΟΥΜΕΝ ΤΟΝ ΚΥΡΙΟΝ ΚΑΙ ΠΑΤΕΡΑ ΚΑΙ ΕΝ ΑΥΤΗΙ ΚΑΤΑΡΩΜΕΘΑ ΤΟΥΣ ΑΝΘΡΩΠΟΥΣ ΤΟΥΣ ΚΑΤΑ ΟΜΟΙΩΣΙΝ ΘΕΟΥ ΓΕΓΟΝΟΤΑΣ
3,10,ΕΚ ΤΟΥ ΑΥΤΟΥ ΣΤΟΜΑΤΟΣ ΕΞΕΡΧΕΤΑΙ ΕΥΛΟΓΙΑ ΚΑΙ ΚΑΤΑΡΑ ΟΥ ΧΡΗ ΑΔΕΛΦΟΙ ΜΟΥ ΤΑΥΤΑ ΟΥΤΩΣ ΓΙΝΕΣΘΑΙ
3,11,ΜΗΤΙ Η ΠΗΓΗ ΕΚ ΤΗΣ ΑΥΤΗΣ ΟΠΗΣ ΒΡΥΕΙ ΤΟ ΓΛΥΚΥ ΚΑΙ ΤΟ ΠΙΚΡΟΝ
3,12,ΜΗ ΔΥΝΑΤΑΙ ΑΔΕΛΦΟΙ ΜΟΥ ΣΥΚΗ ΕΛΑΙΑΣ ΠΟΙΗΣΑΙ Η ΑΜΠΕΛΟΣ ΣΥΚΑ ΟΥΤΕ ΑΛΥΚΟΝ ΓΛΥΚΥ ΠΟΙΗΣΑΙ ΥΔΩΡ
3,13,ΤΙΣ ΣΟΦΟΣ ΚΑΙ ΕΠΙΣΤΗΜΩΝ ΕΝ ΥΜΙΝ ΔΕΙΞΑΤΩ ΕΚ ΤΗΣ ΚΑΛΗΣ ΑΝΑΣΤΡΟΦΗΣ ΤΑ ΕΡΓΑ ΑΥΤΟΥ ΕΝ ΠΡΑΥΤΗΤΙ ΣΟΦΙΑΣ
3,14,ΕΙ ΔΕ ΖΗΛΟΝ ΠΙΚΡΟΝ ΕΧΕΤΕ ΚΑΙ ΕΡΙΘΕΙΑΝ ΕΝ ΤΗΙ ΚΑΡΔΙΑΙ ΥΜΩΝ ΜΗ ΚΑΤΑΚΑΥΧΑΣΘΕ ΚΑΙ ΨΕΥΔΕΣΘΕ ΚΑΤΑ ΤΗΣ ΑΛΗΘΕΙΑΣ
3,15,ΟΥΚ ΕΣΤΙΝ ΑΥΤΗ Η ΣΟΦΙΑ ΑΝΩΘΕΝ ΚΑΤΕΡΧΟΜΕΝΗ ΑΛΛΑ ΕΠΙΓΕΙΟΣ ΨΥΧΙΚΗ ΔΑΙΜΟΝΙΩΔΗΣ
3,16,ΟΠΟΥ ΓΑΡ ΖΗΛΟΣ ΚΑΙ ΕΡΙΘΕΙΑ ΕΚΕΙ ΑΚΑΤΑΣΤΑΣΙΑ ΚΑΙ ΠΑΝ ΦΑΥΛΟΝ ΠΡΑΓΜΑ
3,17,Η ΔΕ ΑΝΩΘΕΝ ΣΟΦΙΑ ΠΡΩΤΟΝ ΜΕΝ ΑΓΝΗ ΕΣΤΙΝ ΕΠΕΙΤΑ ΕΙΡΗΝΙΚΗ ΕΠΙΕΙΚΗΣ ΕΥΠΕΙΘΗΣ ΜΕΣΤΗ ΕΛΕΟΥΣ ΚΑΙ ΚΑΡΠΩΝ ΑΓΑΘΩΝ ΑΔΙΑΚΡΙΤΟΣ ΑΝΥΠΟΚΡΙΤΟΣ
3,18,ΚΑΡΠΟΣ ΔΕ ΔΙΚΑΙΟΣΥΝΗΣ ΕΝ ΕΙΡΗΝΗΙ ΣΠΕΙΡΕΤΑΙ ΤΟΙΣ ΠΟΙΟΥΣΙΝ ΕΙΡΗΝΗΝ
